fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg,num_emergencias,total_afectados,hectareas_cultivo_perdidas,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,lat,lon,month_sin,month_cos
2023-01,PIURA,SECHURA,-0.21317627850362977,-0.20436787369180312,0.05543603471271893,-0.090349784360478,-0.013940982885385566,1.4693366984043452,-0.6766474741700377,0.22932438481362177,-1.0540997081674712,1.2677498696153855,1.555325142187031,1.0212033821721347,2.0497979992978768,-5.55722222222222,-80.8222222222222,0.49999999999999994,0.8660254037844387
2023-02,PIURA,SECHURA,-0.211516387074029,-0.1871765360431768,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.2751495661003815,-0.602357978416538,0.6889186356059244,-1.0448230514178494,1.5579192030256779,1.7408103586741102,1.3919099140315754,1.8409127015065352,-5.55722222222222,-80.8222222222222,0.8660254037844386,0.5000000000000001
2023-03,PIURA,SECHURA,-0.2156661156480309,-0.144198191921611,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.2883450040263919,1.5414246133273084,1.1568188065932685,-0.30690717360702585,1.487667680200028,1.861125093692756,1.3828366772378127,1.1968496999832328,-5.55722222222222,-80.8222222222222,1.0,6.123233995736766e-17
2023-04,PIURA,SECHURA,-0.21649606136283128,0.027715184564651968,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.16359874493947305,2.3267707112928764,1.4475260134197245,0.18306896925936117,1.403671294212838,1.2979852922860384,1.346543730062763,0.8138933206991067,-5.55722222222222,-80.8222222222222,0.8660254037844387,-0.4999999999999998
2023-05,PIURA,SECHURA,-0.2156661156480309,-0.06683717250279278,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.6320367913128504,-0.5705196230936096,0.9685512821723252,-0.3735304357179464,1.403671294212838,1.6923502570693778,1.3504322601172323,2.3109046215370523,-5.55722222222222,-80.8222222222222,0.49999999999999994,-0.8660254037844387
2023-06,PIURA,SECHURA,-0.2156661156480309,0.2941809181183597,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.9454284420556035,-0.6943354493494424,0.7082991160610216,-0.2917271898349181,1.2066615888974288,1.3848792675772834,1.1897063511991532,2.232572634865299,-5.55722222222222,-80.8222222222222,1.2246467991473532e-16,-1.0
2023-07,PIURA,SECHURA,-0.21732600707763167,2.296971754183324,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.9652215989446191,-0.7049482344570851,0.5837103131353971,-0.27907720335816066,1.1272468239640858,1.8160070680607643,1.1598942874482192,2.406643716358084,-5.55722222222222,-80.8222222222222,-0.4999999999999997,-0.8660254037844388
2023-08,PIURA,SECHURA,-0.21732600707763167,5.348434186814493,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,-0.6452322292388613,-0.7014106394212042,0.4646587903398007,-0.4005170735350274,1.10739313273075,1.4015896474409832,1.0652733894561242,2.3370152837609703,-5.55722222222222,-80.8222222222222,-0.8660254037844385,-0.5000000000000004
2023-09,PIURA,SECHURA,-0.2156661156480309,5.348434186814493,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.9349214624009138,-0.7014106394212042,0.3428386274791905,-0.4393103653970828,1.035614402887151,1.2528672666540457,0.9667639614095598,2.798303649716849,-5.55722222222222,-80.8222222222222,-1.0,-1.8369701987210297e-16
2023-10,PIURA,SECHURA,-0.2156661156480309,-0.3934725878266924,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.8689442727708608,-0.6801850692059186,0.30407766656899615,-0.6172535085034642,1.089066648515363,1.3815371916045427,1.080827509674003,2.9810782852842728,-5.55722222222222,-80.8222222222222,-0.8660254037844386,0.5000000000000001
2023-11,PIURA,SECHURA,-0.2156661156480309,-0.8404473666909763,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.198830220921127,-0.6872602592776804,0.25424214539874657,-0.5573769058468139,1.0249239537615091,1.1910388611583531,0.81381511260042,2.920153406761798,-5.55722222222222,-80.8222222222222,-0.5000000000000004,0.8660254037844384
2023-12,PIURA,SECHURA,-0.2156661156480309,-0.49662061371845034,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.1493473286985862,-0.5775948131653714,0.5089570313800227,-0.6121935139127612,1.2142976239871734,1.5018519266231884,1.1560057573937494,2.8592285282393237,-5.55722222222222,-80.8222222222222,-2.4492935982947064e-16,1.0
2024-01,PIURA,SECHURA,-0.2156661156480309,-0.7974690225694107,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.27844842558188354,-0.6695722840982757,0.9076412007420199,-0.6653234571151402,1.5014125433615682,1.7775731943742517,1.3815405005529897,2.833117866015406,-5.55722222222222,-80.8222222222222,0.49999999999999994,0.8660254037844387
2024-02,PIURA,SECHURA,-0.21400622421843013,-0.9092127172854816,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.27185070661887833,0.2077512848001961,1.30078808997399,-0.5734002220507058,1.684677385515437,1.9948081326023632,1.5746708265916491,2.1368335400442686,-5.55722222222222,-80.8222222222222,0.8660254037844386,0.5000000000000001
2024-03,PIURA,SECHURA,-0.2123463327888294,-0.702916665501966,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.0668758416610198,-0.6978730443853233,0.8439624792467013,-0.943623159603794,1.6205346907615832,1.7742311184015123,1.346543730062763,2.3109046215370523,-5.55722222222222,-80.8222222222222,1.0,6.123233995736766e-17
2024-04,PIURA,SECHURA,-0.2123463327888294,-0.8404473666909763,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.9052317270673899,-0.6660346890623948,0.636314474370661,-0.7083334111361143,1.356327876656422,1.689008181096637,1.216926061580441,2.406643716358084,-5.55722222222222,-80.8222222222222,0.8660254037844387,-0.4999999999999998
2024-05,PIURA,SECHURA,-0.2123463327888294,-0.7544906784478448,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.4961731513610592,-0.6943354493494424,0.18225750370838598,-0.510150289666921,0.9455091888281654,1.2161044309539042,0.8630698266237022,3.0681138260306646,-5.55722222222222,-80.8222222222222,0.49999999999999994,-0.8660254037844387
2024-06,PIURA,SECHURA,-0.21400622421843013,-0.7458950096235316,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.10690773254374528,-0.6943354493494424,-0.019853221037626708,-0.46039367619167776,0.7851524519435304,1.1358946076081406,0.7865954022191324,2.5023828111791158,-5.55722222222222,-80.8222222222222,1.2246467991473532e-16,-1.0
2024-07,PIURA,SECHURA,-0.2123463327888294,-0.7544906784478448,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.4071039453604875,-0.7014106394212042,-0.15551658422330644,-0.4797903221227043,0.6965744449024935,1.1292104556626605,0.6621624404761032,2.7286752171197355,-5.55722222222222,-80.8222222222222,-0.4999999999999997,-0.8660254037844388
2024-08,PIURA,SECHURA,-0.21400622421843013,-0.8232560290423501,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.515966308250076,-0.7014106394212042,-0.2441130663037504,-0.4865369815769745,0.6263229220768436,0.972132884943872,0.6362389067796389,2.7634894334182922,-5.55722222222222,-80.8222222222222,-0.8660254037844385,-0.5000000000000004
2024-09,PIURA,SECHURA,-0.2123463327888294,-0.8404473666909763,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.39390850743447714,-0.6943354493494424,-0.23026986597868085,-0.43593703566994707,0.5911971606640192,1.1726574433082824,0.6193886098769372,2.78089654156757,-5.55722222222222,-80.8222222222222,-1.0,-1.8369701987210297e-16
2024-10,PIURA,SECHURA,-0.2123463327888294,-0.8404473666909763,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.6177853750719648,-0.6943354493494424,-0.08630058259795967,-0.6897800976368709,0.8294414554640487,1.1358946076081406,0.7438215716199659,2.8157107578661273,-5.55722222222222,-80.8222222222222,-0.8660254037844386,0.5000000000000001
2024-11,PIURA,SECHURA,-0.21649606136283128,-0.9006170484611684,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,0.9250248839564055,-0.7014106394212042,-0.06415146207784868,-0.7311033867942766,0.8844209081102093,1.1208552657308095,0.6945668575966837,2.1803513104174645,-5.55722222222222,-80.8222222222222,-0.5000000000000004,0.8660254037844384
2024-12,PIURA,SECHURA,-0.2156661156480309,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.208726799365634,-0.6483467138829903,0.2985403864389685,-0.6071335193220583,1.076848992371772,1.2294727348448644,1.038053679074837,2.824414311940767,-5.55722222222222,-80.8222222222222,-2.4492935982947064e-16,1.0
2025-01,PIURA,SECHURA,-0.21068644135922862,-0.6685339902047134,-0.2497735946044977,-0.090349784360478,-0.013940982885385566,1.2582096915881746,-0.6518843089188712,0.503419751249995,-0.7108634084314658,1.273858697687181,1.4985098506504488,1.1456363439151638,2.4936792571044766,-5.55722222222222,-80.8222222222222,0.49999999999999994,0.8660254037844387
