fecha_evento,departamento,provincia,produccion_t,cosecha_ha,precio_chacra_kg,num_emergencias,total_afectados,has_cultivo_perdidas,n_noticias,T2M,temp_max_c,temp_min_c,precipitacion_mm,humedad_rel_pct,velocidad_viento,radiacion_solar,anho,mes,trimestre,month_sin,month_cos
2024-07,SAN MARTIN,BELLAVISTA,-0.1915976899188198,0.0,-0.6685005748011903,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.7160390103945313,24.99,1.025156780347527,0.7328200680029824,-0.5134813334846324,-1.2379327534516817,-1.3320408285794834,-0.5600391831944667,2024,7,3,-0.4999999999999997,-0.8660254037844388
2024-08,SAN MARTIN,BELLAVISTA,-0.2096075119299881,0.0,-0.16707678877068635,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.080567961140838,26.32,1.2751131462496255,0.9568853898876966,-0.6313574948088364,-1.6903219568536416,-1.349607801647781,-0.2558380128498375,2024,8,3,-0.8660254037844385,-0.5000000000000004
2024-09,SAN MARTIN,BELLAVISTA,-0.21292729478918965,0.0,-0.16707678877068635,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.3515100596482245,26.65,1.4856928243726255,1.0142354425129507,-0.0907530308047283,-1.4424612055644452,-1.3408243151136323,-0.5127190011408576,2024,9,3,-1.0,-1.8369701987210297e-16
2024-10,SAN MARTIN,BELLAVISTA,-0.21251232193178946,0.0,-0.23870875820361542,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.5598123172175425,26.41,1.6175191269374314,0.8701934498727776,0.6246333275766478,-0.9051406957766772,-1.3759582612502277,0.3559443408432481,2024,10,4,-0.8660254037844386,0.5000000000000001
2024-11,SAN MARTIN,BELLAVISTA,-0.19989714706682365,0.0,-0.23870875820361542,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.3515100596482245,24.38,1.0063244514096978,0.9542179455795453,0.7547035745550797,0.2041661631400061,-1.3847417477843766,-0.7695999894318771,2024,11,4,-0.5000000000000004,0.8660254037844384
2024-12,SAN MARTIN,BELLAVISTA,-0.05880637555075866,0.0,0.7641388138573924,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.01301889109808234,25.48,1.305929684511528,0.9462156126550914,-0.2614702299639204,-0.38168652172536754,-1.3935252343185254,-0.3234382729264226,2024,12,4,-2.4492935982947064e-16,1.0
2025-01,SAN MARTIN,BELLAVISTA,-0.18246828705601562,0.0,1.050666691589109,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.9243412679638494,25.53,1.5028131234070161,0.9302109468061831,-0.15985284951202036,-0.7630107544779772,-1.3847417477843766,-0.43497870205278577,2025,1,1,0.49999999999999994,0.8660254037844387
2025-02,SAN MARTIN,BELLAVISTA,-0.15673996989720376,0.0,0.33434699725981754,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.742076792590696,24.94,1.1586951128157714,0.9888947215855132,0.2669401483859598,-0.10609309896325352,-1.4023087208526743,-0.8743803925505826,2025,2,1,0.8660254037844386,0.5000000000000001
2025-03,SAN MARTIN,BELLAVISTA,-0.13516138131239383,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,1.6533991694564631,23.6,0.8453936404864294,0.9248760581898805,0.29132831969441564,0.43036076484098595,-1.3847417477843766,-1.0062008996999212,2025,3,1,1.0,6.123233995736766e-17
2025-04,SAN MARTIN,BELLAVISTA,-0.1227121955903881,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.16924558427507108,24.18,0.9755079131477953,0.9062039480328209,0.059640692264083674,0.16430044789768714,-1.3759582612502277,-0.8101601454778273,2025,4,2,0.8660254037844387,-0.4999999999999998
2025-05,SAN MARTIN,BELLAVISTA,-0.12022235844598694,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.16924558427507108,23.63,0.8316974012589169,0.7288189015407552,-0.009459126443208309,0.2041661631400061,-1.3408243151136323,-0.7391798723974143,2025,5,2,0.49999999999999994,-0.8660254037844387
2025-06,SAN MARTIN,BELLAVISTA,-0.14678062131959918,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.9243412679638494,23.09,0.6467981716875013,0.7021444584592417,0.08809355879061562,0.22063243682705042,-1.349607801647781,-1.080561185784164,2025,6,2,1.2246467991473532e-16,-1.0
2025-07,SAN MARTIN,BELLAVISTA,-0.18661801563001754,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.16924558427507108,23.05,0.7820485340591845,0.37138136424847323,-0.46470499086772044,-0.5160166491723094,-1.314473855511186,-0.2963981688957883,2025,7,3,-0.4999999999999997,-0.8660254037844388
2025-08,SAN MARTIN,BELLAVISTA,-0.2104374576447885,0.0,0.1910830583939594,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.9243412679638494,24.86,1.1364387240710636,0.7528259003141173,-0.47283438130387234,-0.9935385860966001,-1.349607801647781,0.14300352160200855,2025,8,3,-0.8660254037844385,-0.5000000000000004
2021-01,SAN MARTIN,EL DORADO,-0.20736665850002708,0.0,-1.01233402807925,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.445096911887145,21.83,0.5303801382536474,0.5474326885864628,0.14499929184367968,0.3601624401751644,-1.411092207386823,-0.2862581298843003,2021,1,1,0.49999999999999994,0.8660254037844387
2021-02,SAN MARTIN,EL DORADO,-0.2123463327888294,0.0,-0.995142355415347,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.6273613872602983,22.18,0.6776147099494039,0.6527967387584414,0.4376573475451518,0.46069337426448853,-1.3935252343185254,-0.43497870205278577,2021,2,1,0.8660254037844386,0.5000000000000001
2021-03,SAN MARTIN,EL DORADO,-0.2065367127852267,0.0,-0.7372672654568022,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.080567961140838,20.15,0.03902755596664579,0.4300651390278031,1.5635779229522038,1.2675407849296698,-1.3759582612502277,-0.8980404835773865,2021,3,1,1.0,6.123233995736766e-17
2021-04,SAN MARTIN,EL DORADO,-0.2065367127852267,0.0,-0.7888422834485113,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.2628324365139916,20.54,0.25816738360684177,0.4687430814959977,0.14499929184367968,1.128877427565085,-1.3759582612502277,-0.5803192612174415,2021,4,2,0.8660254037844387,-0.4999999999999998
2021-05,SAN MARTIN,EL DORADO,-0.20902654992962785,0.0,-1.046717373407056,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.445096911887145,21.3,0.48757939066767164,0.4874151916530573,-0.21675858256508435,0.43729393270921507,-1.3759582612502277,-0.7526999244127308,2021,5,2,0.49999999999999994,-0.8660254037844387
2021-06,SAN MARTIN,EL DORADO,-0.19906720135202327,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.445096911887145,20.07,0.1417493501729878,0.31269758946914317,0.6693449749754837,0.7276203371913152,-1.35839128818193,-1.2935020050254036,2021,6,2,1.2246467991473532e-16,-1.0
2021-07,SAN MARTIN,EL DORADO,-0.20902654992962785,0.0,-1.063909046070959,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.6273613872602983,20.19,0.3300726395512813,0.21933703868384566,-0.21675858256508435,0.2656980279705403,-1.349607801647781,-0.34371835094939734,2021,7,3,-0.4999999999999997,-0.8660254037844388
2021-08,SAN MARTIN,EL DORADO,-0.20570676707042632,0.0,-1.081100718734862,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.2628324365139916,22.2,0.8471056703898681,0.3060289786987649,-0.5785164569738485,-0.4579513682758891,-1.367174774716079,-0.20513781779239992,2021,8,3,-0.8660254037844385,-0.5000000000000004
2021-09,SAN MARTIN,EL DORADO,-0.20819660421482747,0.0,-1.046717373407056,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.533774535021378,22.39,0.7649282350247946,0.4594070264174679,0.05151130182793166,-0.3600203721371511,-1.3759582612502277,0.19032370365561763,2021,9,3,-1.0,-1.8369701987210297e-16
2021-10,SAN MARTIN,EL DORADO,-0.21068644135922862,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.533774535021378,23.45,0.8505297301967455,0.5807757424383548,-0.20862919212893233,-0.40161937934652703,-1.4023087208526743,0.38974447088154063,2021,10,4,-0.8660254037844386,0.5000000000000001
2021-11,SAN MARTIN,EL DORADO,-0.20570676707042632,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,0.9243412679638494,23.23,0.8180011620314043,0.7208165686163013,-0.14359406863971635,-0.42588546688532836,-1.411092207386823,-0.252457999846009,2021,11,4,-0.5000000000000004,0.8660254037844384
2021-12,SAN MARTIN,EL DORADO,-0.20736665850002708,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.16924558427507108,23.2,1.0285808401544057,0.6754700153777282,-0.02165321209743632,-0.08442694937503706,-1.411092207386823,-0.05641724562391447,2021,12,4,-2.4492935982947064e-16,1.0
2022-01,SAN MARTIN,EL DORADO,-0.2065367127852267,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.3515100596482245,23.35,1.0679575279335027,0.500752413193814,-0.30618187736275637,-0.6052811854757613,-1.411092207386823,0.15990358662115484,2022,1,1,0.49999999999999994,0.8660254037844387
2022-02,SAN MARTIN,EL DORADO,-0.20321692992602516,0.0,-1.098292391398765,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-1.080567961140838,22.08,0.5320921681570867,0.5861106310546574,0.5392747279970518,0.24749846231643904,-1.4023087208526743,-1.1109813028186266,2022,2,1,0.8660254037844386,0.5000000000000001
2022-03,SAN MARTIN,EL DORADO,-0.20155703849642442,0.0,-0.6685005748011903,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,-0.3515100596482245,20.69,0.22906287524837857,0.5634373544353711,0.9945205924215639,1.0144801577393014,-1.3935252343185254,-1.1752015498913815,2022,3,1,1.0,6.123233995736766e-17
2022-04,SAN MARTIN,EL DORADO,-0.20321692992602516,0.0,-0.6685005748011903,-0.2036596546060492,-0.0662731179733067,-0.04794022911579407,1.2888702187101562,20.6,0.08354033345606082,0.4834140251908303,0.6490214988851039,1.08641177437218,-1.367174774716079,-1.2191417189411613,2022,4,2,0.8660254037844387,-0.4999999999999998
