año,mes,departamento,provincia,produccion_t,verde_actual_ha,precio_chacra_kg,precio_es_fallback
2020,01,ANCASH,CASMA,6.000,3.000,1.500000,0
2020,01,ANCASH,HUARMEY,5.000,2.000,1.700000,0
2020,01,ANCASH,SANTA,10.000,8.000,1.800000,0
2020,01,ANCASH,YUNGAY,8.000,8.000,1.650000,0
2020,01,CAJAMARCA,CHOTA,15.000,25.000,0.900000,0
2020,01,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,01,CAJAMARCA,JAEN,1.650,23.000,0.600000,0
2020,01,CAJAMARCA,SAN IGNACIO,0.000,28.000,0.000000,1
2020,01,HUANCAVELICA,CHURCAMPA,0.000,3.000,0.000000,1
2020,01,HUANCAVELICA,TAYACAJA,0.000,5.000,0.000000,1
2020,01,JUNIN,CHANCHAMAYO,74.700,226.000,0.580321,0
2020,01,JUNIN,SATIPO,65.500,168.000,0.463206,0
2020,01,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,01,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,01,LORETO,ALTO AMAZONAS,1.000,1.000,0.390000,0
2020,01,LORETO,MAYNAS,22.000,32.000,0.383636,0
2020,01,LORETO,REQUENA,5.000,39.000,0.416000,0
2020,01,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,01,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,01,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,01,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2020,01,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,01,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,02,AMAZONAS,BAGUA,13.700,28.000,1.600000,0
2020,02,AMAZONAS,LUYA,2.400,5.600,0.583333,0
2020,02,AMAZONAS,UTCUBAMBA,21.000,42.000,0.842857,0
2020,02,ANCASH,CARHUAZ,7.000,7.000,1.500000,0
2020,02,ANCASH,CASMA,5.000,3.000,1.500000,0
2020,02,ANCASH,HUARMEY,5.000,2.000,1.800000,0
2020,02,ANCASH,SANTA,8.000,8.000,1.900000,0
2020,02,ANCASH,YUNGAY,7.000,8.000,1.700000,0
2020,02,CAJAMARCA,CHOTA,13.000,25.000,0.900000,0
2020,02,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,02,CAJAMARCA,JAEN,5.239,23.000,0.600000,0
2020,02,CAJAMARCA,SAN IGNACIO,3.100,28.000,0.500000,0
2020,02,HUANCAVELICA,CHURCAMPA,0.000,3.000,0.000000,1
2020,02,HUANCAVELICA,TAYACAJA,0.000,5.000,0.000000,1
2020,02,JUNIN,CHANCHAMAYO,110.350,223.000,0.533054,0
2020,02,JUNIN,SATIPO,129.800,168.000,0.452696,0
2020,02,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,02,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,02,LORETO,ALTO AMAZONAS,1.000,1.000,0.390000,0
2020,02,LORETO,MAYNAS,22.000,32.000,0.375000,0
2020,02,LORETO,REQUENA,6.000,39.000,0.413333,0
2020,02,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,02,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,02,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,02,SAN MARTIN,MARISCAL CACERES,1.500,2.500,0.650000,0
2020,02,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,02,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,03,AMAZONAS,BAGUA,10.000,28.000,1.500000,0
2020,03,AMAZONAS,LUYA,2.800,5.600,0.563214,0
2020,03,AMAZONAS,UTCUBAMBA,36.000,42.000,0.891667,0
2020,03,ANCASH,CARHUAZ,8.000,7.000,1.600000,0
2020,03,ANCASH,CASMA,6.000,3.000,1.600000,0
2020,03,ANCASH,HUARMEY,5.000,2.000,1.700000,0
2020,03,ANCASH,SANTA,10.000,8.000,1.800000,0
2020,03,ANCASH,YUNGAY,8.000,8.000,1.800000,0
2020,03,CAJAMARCA,CHOTA,14.000,25.000,0.900000,0
2020,03,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,03,CAJAMARCA,JAEN,14.830,23.000,0.600000,0
2020,03,CAJAMARCA,SAN IGNACIO,9.250,28.000,0.452432,0
2020,03,HUANCAVELICA,CHURCAMPA,0.000,3.000,0.000000,1
2020,03,HUANCAVELICA,TAYACAJA,0.000,5.000,0.000000,1
2020,03,JUNIN,CHANCHAMAYO,149.750,223.000,0.511686,0
2020,03,JUNIN,SATIPO,221.300,168.000,0.524853,0
2020,03,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,03,LAMBAYEQUE,FERREÑAFE,8.000,2.000,0.900000,0
2020,03,LORETO,ALTO AMAZONAS,2.000,1.000,0.400000,0
2020,03,LORETO,MAYNAS,20.000,32.000,0.377000,0
2020,03,LORETO,REQUENA,3.000,39.000,0.410000,0
2020,03,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,03,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,03,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,03,SAN MARTIN,MARISCAL CACERES,1.800,2.500,0.650000,0
2020,03,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,03,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,04,AMAZONAS,BAGUA,8.500,28.000,1.700000,0
2020,04,AMAZONAS,LUYA,3.080,5.600,0.570130,0
2020,04,AMAZONAS,UTCUBAMBA,30.500,42.000,0.849180,0
2020,04,ANCASH,CARHUAZ,7.000,7.000,2.000000,0
2020,04,ANCASH,CASMA,5.000,3.000,1.650000,0
2020,04,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,04,ANCASH,SANTA,8.000,8.000,1.800000,0
2020,04,ANCASH,YUNGAY,8.000,8.000,1.850000,0
2020,04,CAJAMARCA,CHOTA,9.000,25.000,0.900000,0
2020,04,CAJAMARCA,CUTERVO,5.000,6.000,1.100000,0
2020,04,CAJAMARCA,JAEN,27.909,23.000,0.600000,0
2020,04,CAJAMARCA,SAN IGNACIO,15.500,28.000,0.463548,0
2020,04,HUANCAVELICA,CHURCAMPA,0.000,3.000,0.000000,1
2020,04,HUANCAVELICA,TAYACAJA,0.600,5.000,0.800000,0
2020,04,JUNIN,CHANCHAMAYO,138.000,223.000,0.444783,0
2020,04,JUNIN,SATIPO,264.300,168.000,0.507162,0
2020,04,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,04,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,04,LORETO,ALTO AMAZONAS,3.000,1.000,0.400000,0
2020,04,LORETO,MAYNAS,23.000,32.000,0.381739,0
2020,04,LORETO,REQUENA,3.000,39.000,0.420000,0
2020,04,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,04,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,04,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,04,SAN MARTIN,MARISCAL CACERES,1.200,2.500,0.700000,0
2020,04,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,04,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,05,AMAZONAS,BAGUA,10.000,28.000,1.500000,0
2020,05,AMAZONAS,LUYA,3.200,5.600,0.564375,0
2020,05,AMAZONAS,UTCUBAMBA,23.500,42.000,0.774468,0
2020,05,ANCASH,CARHUAZ,8.000,7.000,2.000000,0
2020,05,ANCASH,CASMA,4.000,3.000,1.600000,0
2020,05,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,05,ANCASH,SANTA,8.000,8.000,1.850000,0
2020,05,ANCASH,YUNGAY,7.000,8.000,1.800000,0
2020,05,CAJAMARCA,CHOTA,11.000,25.000,0.900000,0
2020,05,CAJAMARCA,CUTERVO,5.000,6.000,1.100000,0
2020,05,CAJAMARCA,JAEN,30.239,23.000,0.600000,0
2020,05,CAJAMARCA,SAN IGNACIO,21.650,28.000,0.482794,0
2020,05,HUANCAVELICA,CHURCAMPA,4.100,3.000,0.875610,0
2020,05,HUANCAVELICA,TAYACAJA,8.500,5.000,0.882353,0
2020,05,JUNIN,CHANCHAMAYO,182.200,223.000,0.434029,0
2020,05,JUNIN,SATIPO,243.300,168.000,0.487143,0
2020,05,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,05,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,05,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,05,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,05,LORETO,REQUENA,3.000,39.000,0.410000,0
2020,05,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,05,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,05,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,05,SAN MARTIN,MARISCAL CACERES,0.900,2.500,0.700000,0
2020,05,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,05,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,06,AMAZONAS,BAGUA,10.000,28.000,1.500000,0
2020,06,AMAZONAS,LUYA,2.970,5.600,0.959596,0
2020,06,AMAZONAS,UTCUBAMBA,24.900,42.000,0.775904,0
2020,06,ANCASH,CARHUAZ,7.000,7.000,2.000000,0
2020,06,ANCASH,CASMA,4.000,3.000,1.850000,0
2020,06,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,06,ANCASH,SANTA,7.000,8.000,1.800000,0
2020,06,ANCASH,YUNGAY,6.000,8.000,1.800000,0
2020,06,CAJAMARCA,CHOTA,10.000,25.000,0.900000,0
2020,06,CAJAMARCA,CUTERVO,8.000,6.000,1.100000,0
2020,06,CAJAMARCA,JAEN,23.988,23.000,0.600000,0
2020,06,CAJAMARCA,SAN IGNACIO,20.610,28.000,0.494323,0
2020,06,HUANCAVELICA,CHURCAMPA,6.800,3.000,0.830882,0
2020,06,HUANCAVELICA,TAYACAJA,13.700,5.000,0.885401,0
2020,06,JUNIN,CHANCHAMAYO,187.200,223.000,0.511351,0
2020,06,JUNIN,SATIPO,197.600,168.000,0.479560,0
2020,06,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,06,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,06,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,06,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,06,LORETO,REQUENA,11.000,39.000,0.396364,0
2020,06,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,06,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,06,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,06,SAN MARTIN,MARISCAL CACERES,0.400,2.500,0.700000,0
2020,06,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,06,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,07,AMAZONAS,BAGUA,10.500,28.000,1.500000,0
2020,07,AMAZONAS,LUYA,2.590,5.600,0.984556,0
2020,07,AMAZONAS,UTCUBAMBA,24.300,42.000,0.763786,0
2020,07,ANCASH,CARHUAZ,6.000,7.000,2.200000,0
2020,07,ANCASH,CASMA,5.000,3.000,1.900000,0
2020,07,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,07,ANCASH,SANTA,6.000,8.000,2.000000,0
2020,07,ANCASH,YUNGAY,5.000,8.000,1.800000,0
2020,07,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,07,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,07,CAJAMARCA,JAEN,18.319,23.000,0.600000,0
2020,07,CAJAMARCA,SAN IGNACIO,19.950,28.000,0.468045,0
2020,07,HUANCAVELICA,CHURCAMPA,5.800,3.000,0.786207,0
2020,07,HUANCAVELICA,TAYACAJA,7.600,5.000,0.807895,0
2020,07,JUNIN,CHANCHAMAYO,194.250,223.000,0.525586,0
2020,07,JUNIN,SATIPO,109.700,168.000,0.436782,0
2020,07,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,07,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,07,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,07,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,07,LORETO,REQUENA,11.000,39.000,0.399091,0
2020,07,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,07,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,07,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,07,SAN MARTIN,MARISCAL CACERES,0.150,2.500,0.700000,0
2020,07,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,07,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,08,AMAZONAS,BAGUA,11.000,28.000,1.300000,0
2020,08,AMAZONAS,LUYA,2.680,5.600,0.981343,0
2020,08,AMAZONAS,UTCUBAMBA,17.700,42.000,0.737966,0
2020,08,ANCASH,CARHUAZ,6.000,7.000,2.500000,0
2020,08,ANCASH,CASMA,5.000,3.000,2.000000,0
2020,08,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,08,ANCASH,SANTA,5.000,8.000,2.000000,0
2020,08,ANCASH,YUNGAY,5.000,8.000,2.000000,0
2020,08,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,08,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,08,CAJAMARCA,JAEN,16.389,23.000,0.600000,0
2020,08,CAJAMARCA,SAN IGNACIO,15.350,28.000,0.476384,0
2020,08,HUANCAVELICA,CHURCAMPA,0.500,2.000,0.700000,0
2020,08,HUANCAVELICA,TAYACAJA,1.500,1.000,0.650000,0
2020,08,JUNIN,CHANCHAMAYO,176.400,223.000,0.552098,0
2020,08,JUNIN,SATIPO,63.300,168.000,0.458926,0
2020,08,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,08,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,08,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,08,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,08,LORETO,REQUENA,9.000,39.000,0.396667,0
2020,08,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,08,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,08,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,08,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2020,08,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,08,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,09,AMAZONAS,BAGUA,7.500,28.000,1.500000,0
2020,09,AMAZONAS,LUYA,2.670,5.600,0.977528,0
2020,09,AMAZONAS,UTCUBAMBA,17.400,42.000,0.748851,0
2020,09,ANCASH,CARHUAZ,5.000,7.000,2.600000,0
2020,09,ANCASH,CASMA,4.000,3.000,2.000000,0
2020,09,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,09,ANCASH,SANTA,5.000,8.000,2.400000,0
2020,09,ANCASH,YUNGAY,5.000,8.000,2.200000,0
2020,09,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,09,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,09,CAJAMARCA,JAEN,11.450,23.000,0.600000,0
2020,09,CAJAMARCA,SAN IGNACIO,5.960,28.000,0.486577,0
2020,09,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2020,09,HUANCAVELICA,TAYACAJA,0.000,0.000,0.000000,1
2020,09,JUNIN,CHANCHAMAYO,199.600,223.000,0.457715,0
2020,09,JUNIN,SATIPO,43.300,168.000,0.461316,0
2020,09,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,09,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,09,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,09,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,09,LORETO,REQUENA,9.000,39.000,0.392222,0
2020,09,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,09,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,09,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,09,SAN MARTIN,MARISCAL CACERES,6.600,2.500,0.700000,0
2020,09,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,09,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,10,AMAZONAS,BAGUA,9.500,28.000,1.500000,0
2020,10,AMAZONAS,LUYA,12.670,5.600,0.913181,0
2020,10,AMAZONAS,UTCUBAMBA,17.900,42.000,0.781006,0
2020,10,ANCASH,CARHUAZ,4.000,7.000,2.500000,0
2020,10,ANCASH,CASMA,4.000,3.000,2.500000,0
2020,10,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,10,ANCASH,SANTA,4.000,8.000,2.500000,0
2020,10,ANCASH,YUNGAY,6.000,8.000,2.500000,0
2020,10,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,10,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,10,CAJAMARCA,JAEN,1.139,23.000,0.600000,0
2020,10,CAJAMARCA,SAN IGNACIO,2.050,28.000,0.400000,0
2020,10,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2020,10,JUNIN,CHANCHAMAYO,203.300,223.000,0.496458,0
2020,10,JUNIN,SATIPO,18.000,170.000,0.454167,0
2020,10,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,10,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,10,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,10,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,10,LORETO,REQUENA,9.000,39.000,0.388889,0
2020,10,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,10,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,10,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,10,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2020,10,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,10,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,11,AMAZONAS,BAGUA,9.700,28.000,1.400000,0
2020,11,AMAZONAS,LUYA,2.670,5.600,0.962547,0
2020,11,AMAZONAS,UTCUBAMBA,20.050,42.000,0.823691,0
2020,11,ANCASH,CARHUAZ,3.000,7.000,2.500000,0
2020,11,ANCASH,CASMA,4.000,3.000,2.400000,0
2020,11,ANCASH,HUARMEY,0.000,2.000,0.000000,1
2020,11,ANCASH,SANTA,3.000,8.000,2.400000,0
2020,11,ANCASH,YUNGAY,5.000,8.000,2.600000,0
2020,11,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,11,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,11,CAJAMARCA,JAEN,0.000,23.000,0.000000,1
2020,11,CAJAMARCA,SAN IGNACIO,0.000,28.000,0.000000,1
2020,11,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2020,11,JUNIN,CHANCHAMAYO,125.800,223.000,0.517886,0
2020,11,JUNIN,SATIPO,0.000,171.000,0.000000,1
2020,11,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,11,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,11,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,11,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,11,LORETO,REQUENA,9.000,39.000,0.404444,0
2020,11,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,11,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,11,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,11,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2020,11,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,11,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2020,12,AMAZONAS,BAGUA,8.300,28.000,1.400000,0
2020,12,AMAZONAS,LUYA,2.980,5.600,0.776510,0
2020,12,AMAZONAS,UTCUBAMBA,18.400,42.000,0.798913,0
2020,12,ANCASH,CARHUAZ,4.000,7.000,2.500000,0
2020,12,ANCASH,CASMA,5.000,3.000,2.500000,0
2020,12,ANCASH,HUARMEY,6.000,2.000,1.800000,0
2020,12,ANCASH,SANTA,5.000,8.000,2.500000,0
2020,12,ANCASH,YUNGAY,7.000,8.000,2.800000,0
2020,12,CAJAMARCA,CHOTA,0.000,25.000,0.000000,1
2020,12,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2020,12,CAJAMARCA,JAEN,0.000,23.000,0.000000,1
2020,12,CAJAMARCA,SAN IGNACIO,0.000,28.000,0.000000,1
2020,12,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2020,12,JUNIN,CHANCHAMAYO,114.000,225.000,0.553333,0
2020,12,JUNIN,SATIPO,0.000,172.000,0.000000,1
2020,12,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2020,12,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2020,12,LAMBAYEQUE,LAMBAYEQUE,0.000,20.000,0.000000,1
2020,12,LORETO,ALTO AMAZONAS,0.000,1.000,0.000000,1
2020,12,LORETO,MAYNAS,0.000,32.000,0.000000,1
2020,12,LORETO,REQUENA,10.000,39.000,0.405000,0
2020,12,PIURA,AYABACA,0.000,2.000,0.000000,1
2020,12,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2020,12,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2020,12,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2020,12,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2020,12,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2021,01,AMAZONAS,BAGUA,6.000,28.000,1.300000,0
2021,01,AMAZONAS,LUYA,2.990,5.600,0.634783,0
2021,01,AMAZONAS,UTCUBAMBA,17.000,42.000,0.721176,0
2021,01,ANCASH,CARHUAZ,7.000,7.000,2.400000,0
2021,01,ANCASH,CASMA,5.000,3.000,2.000000,0
2021,01,ANCASH,HUARMEY,5.000,2.000,1.800000,0
2021,01,ANCASH,SANTA,12.000,8.000,1.500000,0
2021,01,ANCASH,YUNGAY,8.000,8.000,1.560000,0
2021,01,CAJAMARCA,CHOTA,12.000,25.000,0.800000,0
2021,01,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2021,01,CAJAMARCA,JAEN,1.780,23.000,0.600000,0
2021,01,CAJAMARCA,SAN IGNACIO,0.000,28.000,0.000000,1
2021,01,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2021,01,JUNIN,CHANCHAMAYO,89.550,225.000,0.591318,0
2021,01,JUNIN,SATIPO,72.010,172.000,0.432607,0
2021,01,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2021,01,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2021,01,LAMBAYEQUE,LAMBAYEQUE,0.000,20.000,0.000000,1
2021,01,LORETO,ALTO AMAZONAS,1.000,1.000,0.390000,0
2021,01,LORETO,MAYNAS,22.000,32.000,0.383636,0
2021,01,LORETO,REQUENA,5.000,39.000,0.412000,0
2021,01,PIURA,AYABACA,0.000,2.000,0.000000,1
2021,01,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2021,01,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2021,01,SAN MARTIN,MARISCAL CACERES,0.000,2.500,0.000000,1
2021,01,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2021,01,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2021,02,AMAZONAS,BAGUA,12.500,28.000,1.500000,0
2021,02,AMAZONAS,LUYA,2.990,5.600,0.959866,0
2021,02,AMAZONAS,UTCUBAMBA,21.200,42.000,0.806604,0
2021,02,ANCASH,CARHUAZ,6.000,7.000,2.500000,0
2021,02,ANCASH,CASMA,6.000,3.000,2.000000,0
2021,02,ANCASH,HUARMEY,4.000,2.000,1.500000,0
2021,02,ANCASH,SANTA,14.000,8.000,1.600000,0
2021,02,ANCASH,YUNGAY,9.000,8.000,1.800000,0
2021,02,CAJAMARCA,CHOTA,10.000,25.000,0.800000,0
2021,02,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2021,02,CAJAMARCA,JAEN,5.370,23.000,0.600000,0
2021,02,CAJAMARCA,SAN IGNACIO,2.600,28.000,0.450000,0
2021,02,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2021,02,JUNIN,CHANCHAMAYO,108.000,225.000,0.535417,0
2021,02,JUNIN,SATIPO,146.700,171.500,0.437628,0
2021,02,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2021,02,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2021,02,LAMBAYEQUE,LAMBAYEQUE,0.000,20.000,0.000000,1
2021,02,LORETO,ALTO AMAZONAS,1.000,1.000,0.390000,0
2021,02,LORETO,MAYNAS,23.000,32.000,0.380435,0
2021,02,LORETO,REQUENA,6.000,39.000,0.406667,0
2021,02,PIURA,AYABACA,0.000,2.000,0.000000,1
2021,02,PIURA,HUANCABAMBA,0.000,5.000,0.000000,1
2021,02,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
2021,02,SAN MARTIN,MARISCAL CACERES,1.500,2.500,0.700000,0
2021,02,SAN MARTIN,PICOTA,0.000,1.000,0.000000,1
2021,02,SAN MARTIN,SAN MARTIN,0.000,2.700,0.000000,1
2021,03,AMAZONAS,BAGUA,15.000,28.000,1.500000,0
2021,03,AMAZONAS,LUYA,2.300,5.600,1.000000,0
2021,03,AMAZONAS,UTCUBAMBA,33.800,42.000,0.897041,0
2021,03,ANCASH,CARHUAZ,5.000,7.000,2.500000,0
2021,03,ANCASH,CASMA,5.000,3.000,2.200000,0
2021,03,ANCASH,HUARMEY,4.000,2.000,1.600000,0
2021,03,ANCASH,SANTA,15.000,8.000,1.520000,0
2021,03,ANCASH,YUNGAY,8.000,8.000,1.750000,0
2021,03,CAJAMARCA,CHOTA,11.000,25.000,0.800000,0
2021,03,CAJAMARCA,CUTERVO,0.000,6.000,0.000000,1
2021,03,CAJAMARCA,JAEN,16.420,23.000,0.600000,0
2021,03,CAJAMARCA,SAN IGNACIO,9.370,28.000,0.460896,0
2021,03,HUANCAVELICA,CHURCAMPA,0.000,2.000,0.000000,1
2021,03,JUNIN,CHANCHAMAYO,147.579,225.000,0.526751,0
2021,03,JUNIN,SATIPO,239.600,171.500,0.460079,0
2021,03,LAMBAYEQUE,CHICLAYO,0.000,7.000,0.000000,1
2021,03,LAMBAYEQUE,FERREÑAFE,0.000,2.000,0.000000,1
2021,03,LAMBAYEQUE,LAMBAYEQUE,0.000,20.000,0.000000,1
2021,03,LORETO,ALTO AMAZONAS,2.000,1.000,0.400000,0
2021,03,LORETO,MAYNAS,21.000,32.000,0.377619,0
2021,03,LORETO,REQUENA,3.000,39.000,0.410000,0
2021,03,PIURA,AYABACA,0.000,2.000,0.000000,1
2021,03,PIURA,HUANCABAMBA,3.000,5.000,0.800000,0
2021,03,SAN MARTIN,LAMAS,0.000,16.300,0.000000,1
