año,mes,departamento,provincia,produccion_t,verde_actual_ha,precio_chacra_kg,precio_es_fallback
2018,03,HUANCAVELICA,ACOBAMBA,1.500,4.000,0.570000,0
2018,03,HUANCAVELICA,ANGARAES,0.000,3.000,0.000000,1
2018,03,HUANCAVELICA,CASTROVIRREYNA,0.000,2.000,0.000000,1
2018,03,HUANCAVELICA,CHURCAMPA,0.000,7.000,0.000000,1
2018,03,HUANCAVELICA,HUAYTARA,0.000,3.000,0.000000,1
2018,03,HUANCAVELICA,TAYACAJA,0.000,16.000,0.000000,1
2018,03,HUANUCO,HUACAYBAMBA,19.300,9.000,1.663212,0
2018,03,HUANUCO,HUAMALIES,12.800,22.000,0.520000,0
2018,03,HUANUCO,HUANUCO,3.700,11.250,1.000000,0
2018,03,HUANUCO,LEONCIO PRADO,80.200,103.000,0.543853,0
2018,03,HUANUCO,MARAÑON,3.000,7.000,0.720000,0
2018,03,HUANUCO,PUERTO INCA,3.000,4.000,1.043333,0
2018,03,ICA,CHINCHA,0.000,4.000,0.000000,1
2018,03,ICA,ICA,93.800,20.720,2.000000,0
2018,03,ICA,NASCA,0.000,17.590,0.000000,1
2018,03,ICA,PALPA,0.000,3.109,0.000000,1
2018,03,ICA,PISCO,0.000,35.400,0.000000,1
2018,03,JUNIN,CHANCHAMAYO,104.900,166.000,0.530982,0
2018,03,JUNIN,HUANCAYO,6.000,17.000,0.600000,0
2018,03,JUNIN,SATIPO,254.000,196.000,0.548976,0
2018,03,LA LIBERTAD,ASCOPE,0.000,4.000,0.000000,1
2018,03,LA LIBERTAD,BOLIVAR,15.370,15.500,0.680000,0
2018,03,LA LIBERTAD,CHEPEN,0.000,15.000,0.000000,1
2018,03,LA LIBERTAD,GRAN CHIMU,7.000,2.500,0.682286,0
2018,03,LA LIBERTAD,OTUZCO,2.000,2.000,0.680000,0
2018,03,LA LIBERTAD,PATAZ,14.838,11.250,0.695056,0
2018,03,LA LIBERTAD,SANCHEZ CARRION,15.330,11.500,0.699113,0
2018,03,LA LIBERTAD,VIRU,1.450,7.000,0.700000,0
2018,03,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2018,03,LAMBAYEQUE,FERREÑAFE,0.000,19.000,0.000000,1
2018,03,LAMBAYEQUE,LAMBAYEQUE,2611.000,2223.000,0.466745,0
2018,03,LIMA,CAÑETE,0.000,3.000,0.000000,1
2018,03,LIMA,HUAURA,0.000,22.000,0.000000,1
2018,03,LIMA,LIMA,0.000,2.000,0.000000,1
2018,03,LORETO,ALTO AMAZONAS,301.000,479.000,0.902990,0
2018,03,LORETO,DATEM DEL MARAÑON,46.000,50.000,0.912391,0
2018,03,LORETO,LORETO,77.000,92.000,0.942078,0
2018,03,LORETO,MARISCAL RAMON CASTILLA,46.000,69.000,0.916087,0
2018,03,LORETO,MAYNAS,506.000,932.000,0.966542,0
2018,03,LORETO,PUTUMAYO,11.000,26.000,0.920000,0
2018,03,LORETO,REQUENA,44.000,63.000,0.934545,0
2018,03,LORETO,UCAYALI,117.000,183.000,0.958034,0
2018,03,MADRE DE DIOS,MANU,8.700,25.000,1.810345,0
2018,03,MADRE DE DIOS,TAHUAMANU,8.200,23.500,1.541463,0
2018,03,MADRE DE DIOS,TAMBOPATA,18.150,84.500,1.438567,0
2018,03,MOQUEGUA,GENERAL SANCHEZ CERRO,0.000,5.000,0.000000,1
2018,03,MOQUEGUA,MARISCAL NIETO,0.000,5.000,0.000000,1
2018,03,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2018,03,PIURA,AYABACA,22.000,86.000,0.750000,0
2018,03,PIURA,HUANCABAMBA,18.000,38.000,0.800000,0
2018,03,PIURA,MORROPON,1379.000,1450.000,0.532632,0
2018,03,PIURA,PAITA,8.000,4.000,0.500000,0
2018,03,PIURA,PIURA,8038.000,11399.000,0.611607,0
2018,03,PIURA,SECHURA,2.000,6.000,0.700000,0
2018,03,PIURA,SULLANA,7064.000,4086.000,0.500170,0
2018,03,PUNO,CARABAYA,0.000,1.000,0.000000,1
2018,03,PUNO,SANDIA,2.000,5.000,1.100000,0
2018,03,SAN MARTIN,BELLAVISTA,35.000,30.400,0.665714,0
2018,03,SAN MARTIN,EL DORADO,27.000,14.000,0.492593,0
2018,03,SAN MARTIN,HUALLAGA,76.000,45.500,0.773684,0
2018,03,SAN MARTIN,LAMAS,109.000,61.000,0.864220,0
2018,03,SAN MARTIN,MARISCAL CACERES,38.500,28.000,1.279481,0
2018,03,SAN MARTIN,MOYOBAMBA,43.000,83.000,0.930930,0
2018,03,SAN MARTIN,PICOTA,144.000,88.500,0.800000,0
2018,03,SAN MARTIN,RIOJA,34.000,19.000,0.500000,0
2018,03,SAN MARTIN,SAN MARTIN,134.500,80.000,0.513755,0
2018,03,SAN MARTIN,TOCACHE,31.000,33.000,0.629032,0
2018,03,TUMBES,CONTRALMIRANTE VILLAR,232.320,144.770,1.000000,0
2018,03,TUMBES,TUMBES,500.000,448.310,1.500000,0
2018,03,TUMBES,ZARUMILLA,3735.664,1743.500,1.247591,0
2018,03,UCAYALI,ATALAYA,166.509,188.000,0.597717,0
2018,03,UCAYALI,CORONEL PORTILLO,772.260,1454.640,0.521092,0
2018,03,UCAYALI,PADRE ABAD,328.560,431.000,0.601909,0
2018,03,UCAYALI,PURUS,31.079,32.000,0.670000,0
2018,04,AMAZONAS,BAGUA,18.700,22.000,1.200000,0
2018,04,AMAZONAS,CHACHAPOYAS,24.000,43.000,1.279167,0
2018,04,AMAZONAS,LUYA,18.300,30.000,1.038251,0
2018,04,AMAZONAS,UTCUBAMBA,400.000,578.000,1.000000,0
2018,04,ANCASH,CASMA,44.000,53.000,1.420455,0
2018,04,ANCASH,HUARMEY,7.000,4.000,1.350000,0
2018,04,ANCASH,HUAYLAS,17.000,12.000,1.423529,0
2018,04,ANCASH,SANTA,5.000,5.000,1.600000,0
2018,04,APURIMAC,ABANCAY,26.000,29.500,1.323077,0
2018,04,APURIMAC,ANDAHUAYLAS,10.650,18.000,1.473239,0
2018,04,APURIMAC,AYMARAES,2.300,5.000,0.700000,0
2018,04,APURIMAC,CHINCHEROS,12.500,25.000,1.360000,0
2018,04,APURIMAC,GRAU,0.000,2.000,0.000000,1
2018,04,AREQUIPA,CARAVELI,0.000,3.000,0.000000,1
2018,04,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2018,04,AYACUCHO,HUAMANGA,0.200,3.400,0.400000,0
2018,04,AYACUCHO,HUANTA,11.000,10.000,1.690909,0
2018,04,AYACUCHO,LA MAR,18.000,19.670,1.811111,0
2018,04,AYACUCHO,LUCANAS,15.000,16.000,1.733333,0
2018,04,AYACUCHO,PARINACOCHAS,2.000,2.000,1.500000,0
2018,04,AYACUCHO,PAUCAR DEL SARA SARA,13.000,9.000,1.923077,0
2018,04,AYACUCHO,SUCRE,11.000,5.000,1.500000,0
2018,04,AYACUCHO,VILCAS HUAMAN,9.500,9.500,1.871053,0
2018,04,CAJAMARCA,CAJABAMBA,10.100,16.000,1.047525,0
2018,04,CAJAMARCA,CHOTA,26.000,32.250,1.073077,0
2018,04,CAJAMARCA,JAEN,11.779,16.000,1.229790,0
2018,04,CAJAMARCA,SAN IGNACIO,3.200,10.000,1.300000,0
2018,04,CAJAMARCA,SAN MARCOS,3.700,9.000,0.605405,0
2018,04,CAJAMARCA,SAN MIGUEL,21.500,30.000,0.851163,0
2018,04,CAJAMARCA,SANTA CRUZ,7.000,4.500,1.085714,0
2018,04,CUSCO,LA CONVENCION,56.000,288.000,1.200000,0
2018,04,HUANCAVELICA,ACOBAMBA,7.700,4.000,0.605195,0
2018,04,HUANCAVELICA,ANGARAES,4.780,3.000,0.641841,0
2018,04,HUANCAVELICA,CASTROVIRREYNA,2.800,2.000,0.550000,0
2018,04,HUANCAVELICA,CHURCAMPA,7.240,7.000,1.173343,0
2018,04,HUANCAVELICA,HUAYTARA,4.238,3.000,0.674882,0
2018,04,HUANCAVELICA,TAYACAJA,17.210,16.000,0.700000,0
2018,04,HUANUCO,HUACAYBAMBA,10.000,9.000,1.908000,0
2018,04,HUANUCO,HUAMALIES,16.400,22.000,0.560000,0
2018,04,HUANUCO,HUANUCO,6.000,11.250,1.001250,0
2018,04,HUANUCO,LEONCIO PRADO,98.600,103.000,0.557890,0
2018,04,HUANUCO,MARAÑON,5.300,7.000,0.710000,0
2018,04,HUANUCO,PUERTO INCA,2.700,4.000,1.333333,0
2018,04,ICA,CHINCHA,0.000,4.000,0.000000,1
2018,04,ICA,ICA,265.800,20.720,2.000000,0
2018,04,ICA,NASCA,0.000,17.590,0.000000,1
2018,04,ICA,PALPA,0.000,3.109,0.000000,1
2018,04,ICA,PISCO,0.000,35.400,0.000000,1
2018,04,JUNIN,CHANCHAMAYO,109.000,166.000,0.602569,0
2018,04,JUNIN,HUANCAYO,9.000,17.000,0.800000,0
2018,04,JUNIN,SATIPO,292.600,196.000,0.488286,0
2018,04,LA LIBERTAD,ASCOPE,0.000,4.000,0.000000,1
2018,04,LA LIBERTAD,BOLIVAR,11.980,15.500,0.673422,0
2018,04,LA LIBERTAD,CHEPEN,0.000,15.000,0.000000,1
2018,04,LA LIBERTAD,GRAN CHIMU,6.600,2.500,0.684848,0
2018,04,LA LIBERTAD,OTUZCO,1.200,2.000,0.680000,0
2018,04,LA LIBERTAD,PATAZ,11.430,11.250,0.713010,0
2018,04,LA LIBERTAD,SANCHEZ CARRION,11.470,11.500,0.718832,0
2018,04,LA LIBERTAD,VIRU,0.800,7.000,0.700000,0
2018,04,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2018,04,LAMBAYEQUE,FERREÑAFE,0.000,19.000,0.000000,1
2018,04,LAMBAYEQUE,LAMBAYEQUE,2250.000,2223.000,0.288933,0
2018,04,LIMA,CAÑETE,0.000,3.000,0.000000,1
2018,04,LIMA,HUAURA,0.000,22.000,0.000000,1
2018,04,LIMA,LIMA,0.000,2.000,0.000000,1
2018,04,LORETO,ALTO AMAZONAS,292.000,479.000,0.912055,0
2018,04,LORETO,DATEM DEL MARAÑON,33.000,50.000,0.911818,0
2018,04,LORETO,LORETO,63.000,92.000,0.936825,0
2018,04,LORETO,MARISCAL RAMON CASTILLA,40.000,69.000,0.917750,0
2018,04,LORETO,MAYNAS,537.000,932.000,0.964022,0
2018,04,LORETO,PUTUMAYO,13.000,26.000,0.920000,0
2018,04,LORETO,REQUENA,40.000,63.000,0.926000,0
2018,04,LORETO,UCAYALI,102.000,183.000,0.940196,0
2018,04,MADRE DE DIOS,MANU,10.700,25.000,1.685047,0
2018,04,MADRE DE DIOS,TAHUAMANU,8.900,27.500,1.500000,0
2018,04,MADRE DE DIOS,TAMBOPATA,31.500,84.500,1.277778,0
2018,04,MOQUEGUA,GENERAL SANCHEZ CERRO,5.350,5.000,2.200000,0
2018,04,MOQUEGUA,MARISCAL NIETO,0.000,5.000,0.000000,1
2018,04,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2018,04,PIURA,AYABACA,20.000,86.000,0.570000,0
2018,04,PIURA,HUANCABAMBA,17.000,38.000,0.747059,0
2018,04,PIURA,MORROPON,1303.000,1450.000,0.452111,0
2018,04,PIURA,PAITA,8.000,4.000,0.500000,0
2018,04,PIURA,PIURA,5723.000,11399.000,0.614381,0
2018,04,PIURA,SECHURA,2.000,6.000,0.700000,0
2018,04,PIURA,SULLANA,8040.000,4086.000,0.500000,0
2018,04,PUNO,CARABAYA,0.000,1.000,0.000000,1
2018,04,PUNO,SANDIA,2.000,5.000,1.000000,0
2018,04,SAN MARTIN,BELLAVISTA,26.500,30.400,0.627358,0
2018,04,SAN MARTIN,EL DORADO,38.000,14.000,0.489474,0
2018,04,SAN MARTIN,HUALLAGA,68.000,45.500,0.873529,0
2018,04,SAN MARTIN,LAMAS,166.800,61.000,1.112470,0
2018,04,SAN MARTIN,MARISCAL CACERES,53.500,28.000,1.222897,0
2018,04,SAN MARTIN,MOYOBAMBA,53.000,83.000,0.914340,0
2018,04,SAN MARTIN,PICOTA,200.000,88.500,0.745250,0
2018,04,SAN MARTIN,RIOJA,62.000,19.000,0.480645,0
2018,04,SAN MARTIN,SAN MARTIN,278.000,80.000,0.587050,0
2018,04,SAN MARTIN,TOCACHE,88.000,33.000,0.595455,0
2018,04,TUMBES,CONTRALMIRANTE VILLAR,238.368,144.770,0.800000,0
2018,04,TUMBES,TUMBES,519.620,464.810,0.754435,0
2018,04,TUMBES,ZARUMILLA,3416.080,1758.500,1.205451,0
2018,04,UCAYALI,ATALAYA,119.760,188.000,0.599956,0
2018,04,UCAYALI,CORONEL PORTILLO,548.788,1373.640,0.527761,0
2018,04,UCAYALI,PADRE ABAD,252.430,420.000,0.612937,0
2018,04,UCAYALI,PURUS,19.680,28.000,0.680000,0
2018,05,AMAZONAS,BAGUA,17.750,22.000,1.200000,0
2018,05,AMAZONAS,CHACHAPOYAS,22.700,43.000,1.220705,0
2018,05,AMAZONAS,LUYA,22.300,30.000,1.068610,0
2018,05,AMAZONAS,UTCUBAMBA,493.000,578.000,0.846247,0
2018,05,ANCASH,CASMA,41.000,53.000,1.393902,0
2018,05,ANCASH,HUARMEY,7.000,4.000,1.400000,0
2018,05,ANCASH,HUAYLAS,14.000,12.000,1.421429,0
2018,05,ANCASH,SANTA,5.000,5.000,1.500000,0
2018,05,APURIMAC,ABANCAY,8.000,29.500,1.075000,0
2018,05,APURIMAC,ANDAHUAYLAS,3.509,23.000,1.200000,0
2018,05,APURIMAC,AYMARAES,2.300,5.000,0.700000,0
2018,05,APURIMAC,CHINCHEROS,0.000,20.500,0.000000,1
2018,05,APURIMAC,GRAU,2.000,2.000,0.900000,0
2018,05,AREQUIPA,CARAVELI,3.200,3.000,1.200000,0
2018,05,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2018,05,AYACUCHO,HUAMANGA,3.600,3.400,1.560000,0
2018,05,AYACUCHO,HUANTA,9.830,10.170,1.960936,0
2018,05,AYACUCHO,LA MAR,18.660,19.500,1.881517,0
2018,05,AYACUCHO,LUCANAS,29.500,16.000,2.203390,0
2018,05,AYACUCHO,PARINACOCHAS,10.000,2.000,1.500000,0
2018,05,AYACUCHO,PAUCAR DEL SARA SARA,17.000,9.000,2.000000,0
2018,05,AYACUCHO,SUCRE,16.000,5.000,1.593750,0
2018,05,AYACUCHO,VILCAS HUAMAN,11.170,9.500,1.550662,0
2018,05,CAJAMARCA,CAJABAMBA,8.800,16.000,0.764773,0
2018,05,CAJAMARCA,CHOTA,28.000,32.250,1.107143,0
2018,05,CAJAMARCA,JAEN,9.320,16.000,1.229185,0
2018,05,CAJAMARCA,SAN IGNACIO,3.100,10.000,1.300000,0
2018,05,CAJAMARCA,SAN MARCOS,4.100,9.000,0.460976,0
2018,05,CAJAMARCA,SAN MIGUEL,22.000,30.000,1.313636,0
2018,05,CAJAMARCA,SANTA CRUZ,9.000,4.500,1.177778,0
2018,05,CUSCO,LA CONVENCION,49.000,288.000,0.660000,0
2018,05,HUANCAVELICA,ACOBAMBA,7.600,4.000,0.628947,0
2018,05,HUANCAVELICA,ANGARAES,3.940,3.000,0.664365,0
2018,05,HUANCAVELICA,CASTROVIRREYNA,4.100,2.000,0.550000,0
2018,05,HUANCAVELICA,CHURCAMPA,10.450,7.000,1.098756,0
2018,05,HUANCAVELICA,HUAYTARA,5.358,3.000,0.838587,0
2018,05,HUANCAVELICA,TAYACAJA,32.430,16.000,0.708452,0
2018,05,HUANUCO,HUACAYBAMBA,5.600,9.000,1.727143,0
2018,05,HUANUCO,HUAMALIES,18.600,22.000,0.560000,0
2018,05,HUANUCO,HUANUCO,10.400,11.250,0.812500,0
2018,05,HUANUCO,LEONCIO PRADO,120.400,103.000,0.575581,0
2018,05,HUANUCO,MARAÑON,9.000,7.000,0.600000,0
2018,05,HUANUCO,PUERTO INCA,1.000,4.000,1.000000,0
2018,05,ICA,CHINCHA,0.000,4.000,0.000000,1
2018,05,ICA,ICA,217.550,20.720,1.499655,0
2018,05,ICA,NASCA,0.000,17.590,0.000000,1
2018,05,ICA,PALPA,0.000,3.109,0.000000,1
2018,05,ICA,PISCO,4.000,35.400,0.800000,0
2018,05,JUNIN,CHANCHAMAYO,115.950,166.000,0.519642,0
2018,05,JUNIN,HUANCAYO,9.500,17.000,0.700000,0
2018,05,JUNIN,SATIPO,324.300,196.000,0.518301,0
2018,05,LA LIBERTAD,ASCOPE,0.000,4.000,0.000000,1
2018,05,LA LIBERTAD,BOLIVAR,10.930,15.500,0.686313,0
2018,05,LA LIBERTAD,CHEPEN,0.000,15.000,0.000000,1
2018,05,LA LIBERTAD,GRAN CHIMU,3.400,2.500,0.708235,0
2018,05,LA LIBERTAD,OTUZCO,0.520,2.000,0.690000,0
2018,05,LA LIBERTAD,PATAZ,12.199,11.250,0.716663,0
2018,05,LA LIBERTAD,SANCHEZ CARRION,5.960,11.500,0.726779,0
2018,05,LA LIBERTAD,VIRU,1.040,7.000,0.700000,0
2018,05,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2018,05,LAMBAYEQUE,FERREÑAFE,54.000,19.000,0.330000,0
2018,05,LAMBAYEQUE,LAMBAYEQUE,3042.000,2223.000,0.311940,0
2018,05,LIMA,CAÑETE,0.000,3.000,0.000000,1
2018,05,LIMA,HUAURA,6.000,22.000,1.333333,0
2018,05,LIMA,LIMA,0.000,2.000,0.000000,1
2018,05,LORETO,ALTO AMAZONAS,299.000,479.000,0.912308,0
2018,05,LORETO,DATEM DEL MARAÑON,32.000,50.000,0.913125,0
2018,05,LORETO,LORETO,63.000,92.000,0.930635,0
2018,05,LORETO,MARISCAL RAMON CASTILLA,40.000,69.000,0.923500,0
2018,05,LORETO,MAYNAS,523.000,932.000,0.955315,0
2018,05,LORETO,PUTUMAYO,15.000,26.000,0.910000,0
2018,05,LORETO,REQUENA,44.000,63.000,0.913636,0
2018,05,LORETO,UCAYALI,88.000,183.000,0.934432,0
2018,05,MADRE DE DIOS,MANU,15.000,28.000,1.620000,0
2018,05,MADRE DE DIOS,TAHUAMANU,12.500,31.500,1.780000,0
2018,05,MADRE DE DIOS,TAMBOPATA,37.200,88.500,1.558065,0
2018,05,MOQUEGUA,GENERAL SANCHEZ CERRO,16.360,5.000,2.135452,0
2018,05,MOQUEGUA,MARISCAL NIETO,19.557,5.000,2.233333,0
2018,05,PASCO,OXAPAMPA,0.000,10.000,0.000000,1
2018,05,PIURA,AYABACA,3.000,86.000,1.200000,0
2018,05,PIURA,HUANCABAMBA,16.000,38.000,0.743750,0
2018,05,PIURA,MORROPON,1187.000,1450.000,0.525569,0
2018,05,PIURA,PAITA,4.000,4.000,0.450000,0
2018,05,PIURA,PIURA,4306.000,11399.000,0.376382,0
2018,05,PIURA,SECHURA,2.000,6.000,0.750000,0
2018,05,PIURA,SULLANA,8046.000,4086.000,0.450000,0
2018,05,PUNO,CARABAYA,2.000,1.000,0.800000,0
2018,05,PUNO,SANDIA,11.000,5.000,1.563636,0
2018,05,SAN MARTIN,BELLAVISTA,42.500,30.400,0.623529,0
2018,05,SAN MARTIN,EL DORADO,25.000,14.000,0.572000,0
2018,05,SAN MARTIN,HUALLAGA,38.000,45.500,0.986842,0
2018,05,SAN MARTIN,LAMAS,137.000,62.000,0.954015,0
2018,05,SAN MARTIN,MARISCAL CACERES,35.500,28.000,1.190423,0
2018,05,SAN MARTIN,MOYOBAMBA,37.000,83.000,0.944595,0
2018,05,SAN MARTIN,PICOTA,227.000,88.500,0.695815,0
2018,05,SAN MARTIN,RIOJA,47.000,19.000,0.414894,0
2018,05,SAN MARTIN,SAN MARTIN,297.000,80.000,0.720875,0
2018,05,SAN MARTIN,TOCACHE,79.000,33.000,0.500000,0
2018,05,TUMBES,CONTRALMIRANTE VILLAR,232.340,144.770,0.500000,0
2018,05,TUMBES,TUMBES,466.220,475.310,0.631398,0
2018,05,TUMBES,ZARUMILLA,3143.675,1774.000,0.758907,0
2018,05,UCAYALI,ATALAYA,152.990,188.000,0.587026,0
2018,05,UCAYALI,CORONEL PORTILLO,477.500,1373.640,0.528143,0
2018,05,UCAYALI,PADRE ABAD,272.759,427.000,0.606606,0
2018,05,UCAYALI,PURUS,24.590,28.000,0.650000,0
2018,06,AMAZONAS,BAGUA,17.100,22.000,1.200000,0
2018,06,AMAZONAS,CHACHAPOYAS,23.500,43.000,1.519149,0
2018,06,AMAZONAS,LUYA,21.000,30.000,1.079048,0
2018,06,AMAZONAS,UTCUBAMBA,502.000,578.000,1.001594,0
2018,06,ANCASH,CASMA,41.000,53.000,1.373171,0
2018,06,ANCASH,HUARMEY,6.000,4.000,1.400000,0
2018,06,ANCASH,HUAYLAS,14.000,12.000,1.475000,0
2018,06,ANCASH,SANTA,4.000,5.000,1.400000,0
2018,06,APURIMAC,ABANCAY,8.000,29.500,1.075000,0
2018,06,APURIMAC,ANDAHUAYLAS,0.000,23.000,0.000000,1
2018,06,APURIMAC,AYMARAES,1.900,5.000,0.700000,0
2018,06,APURIMAC,CHINCHEROS,0.000,20.500,0.000000,1
2018,06,APURIMAC,GRAU,0.000,2.000,0.000000,1
2018,06,AREQUIPA,CARAVELI,7.650,3.000,1.000000,0
2018,06,AREQUIPA,LA UNION,0.000,10.000,0.000000,1
2018,06,AYACUCHO,HUAMANGA,2.830,3.000,1.430000,0
2018,06,AYACUCHO,HUANTA,9.330,10.170,2.015113,0
2018,06,AYACUCHO,LA MAR,17.000,19.500,1.808824,0
2018,06,AYACUCHO,LUCANAS,29.500,16.000,2.203390,0
2018,06,AYACUCHO,PARINACOCHAS,4.000,2.000,1.875000,0
2018,06,AYACUCHO,PAUCAR DEL SARA SARA,16.000,9.000,2.000000,0
2018,06,AYACUCHO,SUCRE,0.000,5.000,0.000000,1
2018,06,AYACUCHO,VILCAS HUAMAN,10.500,9.500,1.283333,0
2018,06,CAJAMARCA,CAJABAMBA,7.100,16.000,1.050704,0
2018,06,CAJAMARCA,CHOTA,21.000,32.250,1.004762,0
2018,06,CAJAMARCA,JAEN,6.869,16.000,1.217164,0
2018,06,CAJAMARCA,SAN IGNACIO,8.250,10.000,1.251515,0
2018,06,CAJAMARCA,SAN MARCOS,1.500,9.000,0.500000,0
2018,06,CAJAMARCA,SAN MIGUEL,19.000,30.000,0.873684,0
2018,06,CAJAMARCA,SANTA CRUZ,4.000,4.500,1.350000,0
2018,06,CUSCO,LA CONVENCION,49.000,288.000,1.350000,0
2018,06,HUANCAVELICA,ACOBAMBA,4.400,4.000,0.621591,0
2018,06,HUANCAVELICA,ANGARAES,6.050,3.000,0.671736,0
2018,06,HUANCAVELICA,CASTROVIRREYNA,2.400,2.000,0.550000,0
2018,06,HUANCAVELICA,CHURCAMPA,9.600,7.000,0.895000,0
2018,06,HUANCAVELICA,HUAYTARA,3.380,3.000,0.856509,0
2018,06,HUANCAVELICA,TAYACAJA,22.060,16.000,0.717888,0
2018,06,HUANUCO,HUACAYBAMBA,0.000,9.000,0.000000,1
2018,06,HUANUCO,HUAMALIES,20.200,22.000,0.540000,0
2018,06,HUANUCO,HUANUCO,11.000,11.250,0.858000,0
2018,06,HUANUCO,LEONCIO PRADO,141.800,103.000,0.539937,0
2018,06,HUANUCO,MARAÑON,5.000,7.000,0.720000,0
2018,06,HUANUCO,PUERTO INCA,2.000,4.000,0.700000,0
2018,06,ICA,CHINCHA,0.000,4.000,0.000000,1
2018,06,ICA,ICA,18.500,20.720,1.439459,0
2018,06,ICA,NASCA,77.050,17.590,0.853991,0
2018,06,ICA,PALPA,0.530,3.109,1.500000,0
2018,06,ICA,PISCO,5.000,35.400,0.800000,0
2018,06,JUNIN,CHANCHAMAYO,128.100,166.000,0.550000,0
2018,06,JUNIN,HUANCAYO,7.000,17.000,0.600000,0
2018,06,JUNIN,SATIPO,282.800,196.000,0.548037,0
2018,06,LA LIBERTAD,ASCOPE,0.000,4.000,0.000000,1
2018,06,LA LIBERTAD,BOLIVAR,7.700,15.500,0.674026,0
2018,06,LA LIBERTAD,CHEPEN,0.000,15.000,0.000000,1
2018,06,LA LIBERTAD,GRAN CHIMU,0.520,2.500,0.720000,0
2018,06,LA LIBERTAD,OTUZCO,1.600,2.000,0.740000,0
2018,06,LA LIBERTAD,PATAZ,9.500,11.250,0.724326,0
2018,06,LA LIBERTAD,SANCHEZ CARRION,1.180,11.500,0.730000,0
2018,06,LA LIBERTAD,VIRU,0.800,7.000,0.720000,0
2018,06,LAMBAYEQUE,CHICLAYO,0.000,8.000,0.000000,1
2018,06,LAMBAYEQUE,FERREÑAFE,54.000,19.000,0.330000,0
2018,06,LAMBAYEQUE,LAMBAYEQUE,3603.000,2223.000,0.352823,0
2018,06,LIMA,CAÑETE,0.000,3.000,0.000000,1
2018,06,LIMA,HUAURA,6.000,22.000,1.500000,0
2018,06,LIMA,LIMA,0.000,2.000,0.000000,1
2018,06,LORETO,ALTO AMAZONAS,240.000,479.000,0.911625,0
2018,06,LORETO,DATEM DEL MARAÑON,31.000,50.000,0.920000,0
2018,06,LORETO,LORETO,36.000,92.000,0.923889,0
2018,06,LORETO,MARISCAL RAMON CASTILLA,50.000,69.000,0.930000,0
2018,06,LORETO,MAYNAS,502.000,932.000,0.946116,0
2018,06,LORETO,PUTUMAYO,15.000,26.000,0.910000,0
2018,06,LORETO,REQUENA,43.000,63.000,0.916744,0
2018,06,LORETO,UCAYALI,97.000,183.000,0.937113,0
2018,06,MADRE DE DIOS,MANU,8.600,28.500,1.565116,0
2018,06,MADRE DE DIOS,TAHUAMANU,5.100,31.500,1.500000,0
2018,06,MADRE DE DIOS,TAMBOPATA,35.800,88.500,1.500000,0
2018,06,MOQUEGUA,GENERAL SANCHEZ CERRO,0.000,5.000,0.000000,1
2018,06,MOQUEGUA,MARISCAL NIETO,0.000,5.000,0.000000,1
2018,06,PASCO,OXAPAMPA,113.330,10.000,0.625368,0
2018,06,PIURA,AYABACA,17.300,86.000,0.702312,0
2018,06,PIURA,HUANCABAMBA,10.000,38.000,0.809000,0
2018,06,PIURA,MORROPON,1096.000,1450.000,0.633805,0
2018,06,PIURA,PAITA,0.000,4.000,0.000000,1
2018,06,PIURA,PIURA,4956.000,11399.000,0.539952,0
2018,06,PIURA,SECHURA,2.000,6.000,0.750000,0
2018,06,PIURA,SULLANA,8800.000,4086.000,0.400000,0
2018,06,PUNO,CARABAYA,3.000,1.000,0.800000,0
2018,06,PUNO,SANDIA,21.100,5.000,0.928436,0
2018,06,SAN MARTIN,BELLAVISTA,24.000,30.400,0.566667,0
2018,06,SAN MARTIN,EL DORADO,13.000,14.000,0.523077,0
2018,06,SAN MARTIN,HUALLAGA,22.000,45.500,1.140909,0
2018,06,SAN MARTIN,LAMAS,79.800,62.000,0.974937,0
2018,06,SAN MARTIN,MARISCAL CACERES,34.000,28.000,1.188971,0
2018,06,SAN MARTIN,MOYOBAMBA,29.000,83.000,0.879310,0
2018,06,SAN MARTIN,PICOTA,134.000,88.500,0.687313,0
2018,06,SAN MARTIN,RIOJA,12.000,19.000,0.500000,0
2018,06,SAN MARTIN,SAN MARTIN,115.700,80.000,0.774330,0
2018,06,SAN MARTIN,TOCACHE,62.000,33.000,0.500000,0
2018,06,TUMBES,CONTRALMIRANTE VILLAR,224.780,144.770,0.700000,0
2018,06,TUMBES,TUMBES,172.010,475.310,0.624333,0
2018,06,TUMBES,ZARUMILLA,1255.918,1788.000,0.953771,0
2018,06,UCAYALI,ATALAYA,176.450,188.000,0.598664,0
2018,06,UCAYALI,CORONEL PORTILLO,478.720,1374.640,0.545918,0
2018,06,UCAYALI,PADRE ABAD,299.440,433.000,0.616540,0
2018,06,UCAYALI,PURUS,15.240,28.000,0.700000,0
2018,07,AMAZONAS,BAGUA,16.300,22.000,1.268098,0
2018,07,AMAZONAS,CHACHAPOYAS,23.600,43.000,1.474153,0
