fecha,titular,cuerpo_completo,fuente,url
2024-12-30,Producción mundial de cacao tuvo su peor cosecha en 60 años,"(Agraria.pe)La producción de chocolate enfrenta una crisis sin precedentes. Una combinación de factores climáticos, económicos y sociales está afectando gravemente el suministro global del cacao y generó una fuerte caída en la cosecha de este año. Según datos de la Organización Internacional del Cacao (ICCO), la producción mundial enfrenta un déficit récord de 374.000 toneladas, el mayor en décadas. Las regiones productoras más afectadas son Ghana y Costa de Marfil, responsables de casi la mitad del suministro global. En conjunto, estos países experimentaron una caída del 47% en la cosecha de 2024, un retroceso no visto en 60 años. El cambio climático explica gran parte del problema. Sequías prolongadas seguidas de lluvias torrenciales devastaron las áreas de cultivo en África, que concentra el 70% de la producción mundial. Sin embargo, los problemas van más allá del clima. La minería ilegal, el contrabando, plagas, y enfermedades en plantaciones envejecidas agravan aún más el panorama. Precios récord y desafíos para los productoresEn el mercado de futuros de Londres, el precio del contrato para diciembre de 2024 alcanzó un pico de US$ 9.000 por tonelada de cacao. Aunque el precio se estabilizó recientemente entre US$ 5.500 y US$ 6.300 por tonelada, sigue siendo significativamente alto. Los productores, sin embargo, no lograron capitalizar completamente este aumento. En Ghana y Costa de Marfil, los precios que los agricultores reciben están regulados por los gobiernos mediante un sistema de precios fijos que están lejos de reflejar las condiciones del mercado. En este escenario, por un lado, se baraja la posibilidad de reducir el contenido de cacao en los productos. Por otro, muchas marcas podrían optar por el uso de sucedáneos como mantecas vegetales, sabores artificiales y colorantes. En países como Ghana y Costa de Marfil, las familias agricultoras dependen casi exclusivamente del cacao para cubrir necesidades básicas como alimentación, educación y atención médica. Ante la caída en la producción y la creciente volatilidad del mercado, muchas comunidades abandonaron el cultivo de cacao en favor de otras actividades económicas, como la minería ilegal, exacerbando la degradación ambiental y la pérdida de tierras cultivables. Fuente: TN",agraria.pe/produccion,https://agraria.pe/noticias/produccion-mundial-de-cacao-tuvo-su-peor-cosecha-en-60-anos-38140
2024-12-24,Ghana reduce pronóstico de la cosecha de cacao 2024-2025 por situación meteorológica,"(Agraria.pe)Ghana redujo su pronóstico de cosecha de cacao por segunda vez para la temporada que comenzó en septiembre, el último revés en el suministro en el segundo mayor productor del mundo que corre el riesgo de alimentar aún más un repunte de precios que ha afectado tanto a los chocolateros como a los consumidores. Según personas familiarizadas con el asunto, el país ha recortado sus previsiones para la temporada 5% tras los últimos estudios sobre los cultivos realizados en el terreno. Eso indicaría una cosecha de unas 617.500 toneladas, después de que el país ya hubiera reducido sus expectativas de cosecha 20% a 650.000 toneladas en agosto de este año. El clima más cálido de lo esperado y la falta de lluvia son los motivos de la revisión, dijeron las personas, que pidieron no ser identificadas porque la información es privada. Los vientos Harrmattan, cálidos y secos de temporada, que se presentan entre diciembre y febrero, también perjudicaron las perspectivas del cacao, dijeron. Los precios se dispararon a principios de este año, cuando las malas cosechas en África occidental (la principal región productora) sumieron al mundo en un tercer déficit de oferta consecutivo. Después de enfriarse, el repunte recientemente recuperó impulso, ya que el clima adverso amenaza aún más a las granjas de esa región, lo que limita la posibilidad de reponer las ya escasas reservas mundiales. Esta semana, los precios han rozado un nuevo récord de US$13.000 por tonelada en Nueva York. La volatilidad del mercado se ha visto amplificada aún más por la baja actividad comercial, con un interés abierto agregado cercano al nivel más bajo en más de una década. Fuente: Agronegocios Colombia",agraria.pe/produccion,https://agraria.pe/noticias/ghana-reduce-pronostico-de-la-cosecha-de-cacao-2024-2025-por-38100
2024-12-20,"Seguro Agrícola Catastrófico indemniza con S/ 1 millón a 1400 productores afectados por roya amarilla, sequías e incendios en Cajamarca","(Agraria.pe)El Seguro Agrícola Catastrófico (SAC) indemniza con S/ 1 millón a 1.400 productores de Jaén y San Ignacio (Cajamarca), afectados con la pérdida total de sus cultivos, debido a enfermedades como la Roya Amarilla, así como a sequías e incendios. El Ministerio de Desarrollo Agrario y Riego (Midagri) informó que son alrededor de 1.260 las hectáreas coberturadas con pérdida total. En Jaén, se indemnizó en su mayoría a productores de café, arroz, maíz amarillo duro, entre otros. Mientras que, en San Ignacio, los beneficiarios fueron principalmente los productores de café. El director general de Asociatividad, Servicios Financieros y Seguros del Midagri, José Laos Espinoza, señaló que esta indemnización representa la primera etapa de evaluación en Cajamarca, durante los meses siguientes se continuará evaluando e indemnizando a más productores de la región. ""Este es solo el inicio, venimos activando el SAC a nivel nacional. En las próximas semanas productores de los departamentos de Piura, Amazonas, Ucayali y San Martín, también podrán acceder a las indemnizaciones correspondientes"", agregó. Datos .Las áreas que el SAC está asegurando en la campaña 2024/2025 a nivel nacional son más de dos millones de hectáreas, con lo que se supera lo asegurado en la campaña anterior. .Durante la campaña 2023 – 2024 del Seguro Agrícola Catastrófico, se indemnizaron a nivel nacional más 47.000 hectáreas, por un monto superior a S/ 37 millones, beneficiando a alrededor de 115.000 productores. . Las regiones con mayores indemnizaciones registradas fueron Apurímac, Ayacucho, Huánuco y Pasco. Siendo en su mayoría productores de papa, maíz amiláceo y maíz amarillo duro. Las principales afectaciones fueron enfermedades, sequía y plagas.",agraria.pe/produccion,https://agraria.pe/noticias/seguro-agricola-catastrofico-indemniza-con-s-1-millon-a-1400-38060
2024-12-19,"Más de 28 mil productores se benefician con captura, infiltración y almacenamiento del agua de lluvia para uso agrario ante déficit hídrico","(Agraria.pe)El Programa de Desarrollo Productivo Agrario Rural (Agro Rural), a través de su proyecto de Recarga Hídrica, ejecutó actividades de siembra y cosecha de agua a favor de 28.118 productores de la agricultura familiar de subsistencia. Estas actividades buscan mejorar la capacidad de almacenamiento y retención del agua de lluvia para uso agrario, así como hacer frente al déficit hídrico en las microcuencas de 14 departamentos de la sierra de Perú. Agro Rural informó que desde el año 2022 hasta el 2024, mediante su proyecto de inversión pública “Mejoramiento del servicio de recarga hídrica y aprovechamiento de agua de lluvia en 14 departamentos”, conocido también como “Recarga Hídrica”, implementó 110 qochas, construyó 180 reservorios y recuperó 196 módulos de praderas en las regiones de Áncash, Apurímac, Arequipa, Ayacucho, Cajamarca, Cusco, Huancavelica, Huánuco, Junín, La Libertad, Lima, Moquegua, Pasco y Puno. Gracias a la ejecución de estos trabajos hoy en día se logra almacenar 3.086.577 m3 de agua de lluvia para irrigar los principales cultivos de cada región, tales como la papa, palto, café, cacao, avena, cebada, alfalfa, entre otros. Esto viene potenciando las principales actividades agrícolas, ganaderas y forestales que desarrollan los pequeños productores. Además, garantiza la disponibilidad de agua para evitar problemas de escasez; más aún en temporadas de siembra. Mediante las qochas construidas se captura un total de 2.935.477 m3 de agua a beneficio de 6.067 familias campesinas; mientras que, con los reservorios 131.500 m3 del recurso hídrico se almacena para favorecer a otras 3658 familias. Asimismo, se ha recuperado 19.600 hectáreas de praderas que benefician a 18.393 usuarios de la agricultura familiar. Logros 2024Respecto al presente año 2024, el proyecto de inversión pública ejecutado por Agro Rural, trabajó en la recuperación y manejo de 6.300 hectáreas de praderas, lo que incluyó labores de 798.70 km de zanjas de infiltración, instalación de 228.664 plantones forestales nativos; así como la plantación de 45.317 plantones forestales exóticos. También, se construyó un total de 49 diques para qochas (15 de concreto ciclópeo y 34 de tierra / material homogéneo) y 68 reservorios con 7 km de canales de aducción”. Es preciso mencionar que, el proyecto Recarga Hídrica, invirtió para todas estas tareas, programadas para el 2024 en los 14 departamentos que comprende su ámbito de intervención, un presupuesto total de S/ 40 millones. La meta es que al concluir con la ejecución de este proyecto (periodo de 05 años) se finalice la construcción de 560 qochas, se recupere y trabaje en el manejo de 64.300 has praderas, se construya 1.600 reservorios con 640 km de canal de aducción, se logre 148 asociaciones formalizadas, así como, se implemente 444 intervenciones de negocios rurales y se brinde pasantías a 3.700 productores.",agraria.pe/produccion,https://agraria.pe/noticias/mas-de-28-mil-productores-se-benefician-con-captura-infiltra-38046
2024-12-13,“Producción de limón en Piura caerá más del 50% esta temporada debido a la falta de agua y la escasez de floración”,"(Agraria.pe)La industria del limón en Perú, específicamente de las variedades Tahití y Sutil, se enfrenta a un panorama de contrastes. Por un lado, las exportaciones han crecido significativamente, impulsadas por una creciente demanda internacional; por otro, los desafíos climáticos han complicado la producción en regiones clave como Piura, principal zona productora del país. Según el CEO de Limones Piuranos, Perú exportó 32.000 toneladas de limón Tahití en 2023, un 30% más que el año anterior. Este crecimiento ha sido especialmente notorio en Europa, donde la demanda de cítricos frescos sigue en aumento. En total, las exportaciones de limones Tahití han pasado de 300 contenedores en 2018 a más de 1.300 en 2023, con ingresos que superaron los US$ 35 millones. Limones Piuranos, es un grupo pionero en la producción y exportación de cítricos desde 2003, con más de 2.200 hectáreas dedicadas a la producción de limón Tahití, limón Sutil y mangos. ""El limón Tahití se destina mayormente al consumo fresco, con un 80% de la producción orientada al mercado internacional y el resto al mercado interno. En contraste, el limón Sutil, más pequeño y ácido, se utiliza principalmente para la producción de aceites esenciales. Este producto, exportado en tambores de 400 libras, es altamente valorado en las industrias cosmética y farmacéutica”, señala el CEO de Limones Piuranos. Agrega que el cambio climático ha dejado su huella en los cultivos de Piura. La región, golpeada por fenómenos como El Niño y la ausencia de lluvias, ha experimentado una crisis hídrica que redujo el tamaño de los limones, disminuyendo la proporción destinada al mercado fresco. ""La producción caerá más del 50% en esta temporada debido a la falta de agua y la escasez de floración"". Además, la logística representa otro desafío importante. ""La alta demanda de contenedores refrigerados durante la temporada de exportación genera un aumento en los costos de transporte. Sin embargo, la apertura del puerto de Chancay podría mejorar las condiciones logísticas en el futuro, optimizando costos y tiempos de envío"" explica. En términos de precios, el limón Tahití fresco oscila entre US$ 1.30 y US$ 1.50 por kilo, mientras que los productos derivados, como el aceite de limón, mantienen precios estables tras las fluctuaciones causadas por la escasez global de años anteriores. ""Nuestros procesos son 100% naturales y reutilizamos los residuos de cáscaras para compostaje. Este enfoque ha sido clave para mantener una ventaja competitiva frente a otros grandes exportadores como México y Brasil"", subraya el CEO de Limones Piuranos. La cosecha del limón Tahití en Perú se divide en dos temporadas principales: de enero a abril para el mercado norteamericano y de agosto a noviembre para Europa. Aunque la campaña actual se presenta complicada, los exportadores peruanos mantienen altas expectativas. ""La empresa proyecta un crecimiento anual del 30% en sus exportaciones. Con 200 hectáreas adicionales de limón Tahití en producción, la empresa busca consolidar su presencia en Europa y expandirse a nuevos mercados. El limón peruano tiene un enorme potencial gracias a su calidad y a que el país está libre del HLB, una plaga que afecta a otros productores"", subrayó el CEO. Fuente: freshplaza.es",agraria.pe/produccion,https://agraria.pe/noticias/produccion-de-limon-en-piura-caera-mas-del-50-esta-temporada-37981
2024-12-06,Cosecha de uva ARRA Fire Crunch ya está en marcha en Piura,"(Agraria.pe)La región norteña de Piura ya está inmersa en su temporada de cosecha, habiendo completado entre el 60% y el 70% del proceso, con aproximadamente un 30% a 40% aún pendiente de cosechar. Perú, reconocido mundialmente como uno de los principales exportadores de uvas de mesa, se beneficia de una temporada de cultivo prolongada, consolidando así su posición en el mercado global. En los últimos años, la industria ha demostrado una notable capacidad de adaptación, recuperando volúmenes de producción y reafirmando su prestigio como líder en la exportación de uvas de mesa. Innovación en la industria de la uva de mesaEl sector vitícola peruano atraviesa una fase de transformación enfocada en optimizar el rendimiento y la calidad mediante la implementación de prácticas sostenibles. Los productores están adoptando medidas ambientalmente responsables, como la reducción del consumo de agua, el uso controlado de pesticidas y la exploración de técnicas agrícolas innovadoras. Hasta el año pasado, el 75 % de la superficie cultivada se dedicaba a variedades licenciadas, frente al 25 % de variedades tradicionales. Hace apenas cuatro años, la proporción era inversa, lo que destaca la rápida evolución hacia variedades más rentables. Según la Asociación de Productores de Uva de Mesa del Perú (Provid), las variedades tradicionales, como Crimson y Thompson, están perdiendo protagonismo debido a su incapacidad para generar volúmenes suficientes con la calidad requerida para la exportación. Entre las novedades más destacadas se encuentra la introducción de la ARRA Fire Crunch™ (ARD 35), una variedad que promete revolucionar el mercado de uvas rojas en Perú. Con características excepcionales, como altos rendimientos, facilidad de producción, sabor superior, tamaño de baya notable, textura crocante, excelente vida útil y un color rojo vibrante que no se oscurece, esta variedad se perfila como un hito en la industria. ARRA Fire Crunch en Piura: características y perspectivasActualmente, el 70 % de las uvas de mesa producidas en Perú son blancas, mientras que solo el 15 % son rojas. Este desbalance resalta la necesidad de variedades rojas de alta calidad, y la ARRA Fire Crunch está posicionada para llenar este vacío. Resiliente frente a la lluvia y con destacadas capacidades de almacenamiento en frío, esta variedad garantiza una calidad sobresaliente y una prolongada vida útil. En Piura, la cosecha de ARRA Fire Crunch ya está en marcha, destacándose por su textura crocante, su color rojo brillante y su sabor inigualable. La producción ha demostrado un excelente tamaño de fruta, con bayas uniformes de 23-24 mm en promedio, crocantes y de un sabor excepcional. Hasta el momento, los resultados obtenidos han sido positivos, lo que refuerza la confianza en el potencial de esta variedad. Actualmente, varias empresas están llevando a cabo pruebas adicionales con el objetivo de evaluar su desempeño y avanzar hacia futuras ampliaciones comerciales. Aunque las cantidades disponibles para este año serán limitadas, estarán destinadas principalmente al mercado estadounidense, donde la demanda de uvas rojas con estas características sigue siendo alta. Este enfoque estratégico busca garantizar el éxito a largo plazo de esta prometedora variedad. Eventos exclusivos para el sectorEn diciembre se llevarán a cabo jornadas de campo exclusivas para productores y licenciatarios de las variedades ARRA™ en diversas regiones vitícolas de Perú. Estos eventos presentarán los últimos desarrollos en la industria, resaltando el impacto positivo de las variedades ARRA en el mercado. Fuente:Portal Frutícola",agraria.pe/produccion,https://agraria.pe/noticias/cosecha-de-uva-arra-fire-crunch-ya-esta-en-marcha-en-piura-37920
2024-12-03,Piura concentra el 63.5% de las áreas de limón del Perú,"(Agraria.pe)En Perú existen 25.400 hectáreas de limón, las cuales producen 290.250 toneladas (rendimiento productivo promedio de 11.4 toneladas por ha). Así lo indicó la presidenta ejecutiva del Centro para la Investigación, Desarrollo y Defensa del Medio Ambiente (CIDMA-Perú), Ninell Dedios Mimbela, quien señaló que el limón se ubica en el puesto 34 del ranking entre los principales productos según el PBI agrícola. Destacó que Piura cuenta con 16.139 hectáreas de limón y produce 172.949 toneladas (rendimiento productivo promedio de 10.7 toneladas por ha), convirtiéndola en la región con mayor área y mayor producción de esta fruta en nuestro país, participando con el 63.5% del total. Otras regiones importantes que siembran limón son Lambayeque que representa el 7.9% del total, Loreto con 7.5%, Tumbes con 6.7%, demás con 14% del total. Ninell Dedios, detalló que, en Piura, las provincias que concentran la producción de limón son Piura y sullana. La primera concentra el 63% del área total de la región; mientras que la segunda cuenta con 4.086 hectáreas que producen 72.605 toneladas, representa el 25.3% en área de la región. Le sigue Morropón que participa con el 9.5%, Ayabaca con el 0.3%, y otros con 0.3%. En otro momento, la especialista dijo que la temperatura y el comportamiento de las precipitaciones es muy importante porque afecta el desarrollo, la productividad y la maduración de los frutos cítricos como el limón. Resaltó que el déficit hídrico en la región Piura afectará la producción de limón (la escasez de agua hace que se riegue menos por lo cual la fruta no crece en calibre, además el limón pequeño se desprende de su tallo), generando un perjuicio tanto a nivel de exportaciones como de consumo local, ya que habrá menos oferta del producto. Dato .Dedios Mimbela, brindó esta información durante el I Foro Digital Internacional de los Cítricos, realizado el 27 y 28 de noviembre, donde se analizó la producción, comercialización y distribución de los cítricos, tanto en España, México y Perú.",agraria.pe/produccion,https://agraria.pe/noticias/piura-concentra-el-63-5-de-las-areas-de-limon-del-peru-37863
2024-11-29,Seguro Agrario Catastrófico indemnizó con S/ 2.034.515 a 2.552 productores agrícolas de Junín afectados por fenómeno climáticos,"(Agraria.pe)Durante la campaña de siembra 2023-2024, los fenómenos climáticos adversos afectaron la producción agrícola en la región Junín, dejando como saldo 144 hectáreas de cultivos perdidas (25 has de cacao y 20.25 has de café ) y 226 hectáreas afectadas (84.58 has de papa y 49 has de café). Para mitigar el impacto de estos desastres naturales, el Seguro Agrícola Catastrófico (SAC), financiado por el Ministerio de Desarrollo Agrario y Riego (Midagri), otorgó indemnizaciones por un monto total de S/ 2.034.515, beneficiando a 2.552 productores agrícolas durante la campaña de siembra 2023-2024. El SAC tiene como objetivo reducir la vulnerabilidad de los pequeños agricultores, especialmente aquellos de la agricultura familiar de subsistencia, quienes enfrentan riesgos derivados de fenómenos naturales como el granizo, huaicos, deslizamientos de terreno, incendios, inundaciones, erupciones volcánicas y vientos fuertes. Este seguro ofrece una subvención de S/ 800  por hectárea perdida, lo que permite a los agricultores reinsertarse rápidamente en la actividad agrícola tras los siniestros. Asimismo, el Midagri aprobó la Directiva N° 001-2023-CD/FOGASA, la cual establece un procedimiento complementario para el cofinanciamiento del Seguro Agropecuario. Este seguro, destinado a pequeños productores agropecuarios, busca proteger los cultivos de daños causados por fenómenos naturales y climáticos adversos. Bajo este esquema, el Estado cubre el 80% del costo del seguro, brindando un apoyo crucial a los agricultores que hayan obtenido un préstamo bancario para financiar sus actividades agrícolas. Este Seguro Agropecuario Cofinanciado tiene un límite de 10 hectáreas por productor, o en el caso de actividades pecuarias, hasta un máximo de 15 Unidades Impositivas Tributarias (UIT). Este producto es una herramienta clave para aquellos agricultores que requieren financiamiento para cubrir los costos de producción, instalación de cultivos o el valor comercial de los productos pecuarios. Jhon Prudencio Huamán, especialista de la Dirección de Estadística e Información Agraria de la Dirección Regional Agraria de Junín (DRAJ), destacó la importancia de estos mecanismos de protección para los pequeños productores. Señaló que los fenómenos climáticos impredecibles han puesto en jaque la seguridad alimentaria de miles de familias agrícolas en Junín, por lo que el SAC es una respuesta eficaz para reducir el impacto de estos eventos y asegurar la continuidad de la actividad agrícola. Sobre el Seguro Agropecuario Cofinanciado dijo que es una excelente alternativa para aquellos que buscan financiar sus cultivos con la seguridad de que, si ocurren pérdidas, el Estado cubrirá una parte significativa del riesgo. “Estos instrumentos son fundamentales para proteger a nuestros agricultores y asegurar la producción de alimentos en el país”, finalizó Prudencio Huamán.",agraria.pe/produccion,https://agraria.pe/noticias/seguro-agrario-catastrofico-indemnizo-con-s-2-034-515-a-2-55-37840
2024-11-13,"""La crisis hídrica en el norte del Perú ha planteado retos significativos para los productores de limón""","(Agraria.pe)El mercado internacional del limón Tahití está en plena expansión, con un crecimiento notable en las exportaciones peruanas de este cítrico. Estados Unidos, Chile y Panamá se han convertido en los principales destinos de este producto, cuya popularidad va en aumento debido a su calidad superior, destacada acidez y vida útil prolongada. A pesar de la fuerte competencia de países como México, Brasil y Colombia, el limón peruano ha ganado aceptación por sus características únicas, posicionándose como el producto de elección en algunos nichos del mercado norteamericano. Agrocitrus, liderada por David Maticorena, se consolida como una empresa peruana en la exportación de limón Tahití, con más de tres generaciones de experiencia en el cultivo y la exportación de limón. Actualmente, Agrocitrus exporta el 60% de su producción a Estados Unidos, seguido por Panamá (20%) y Chile (10%). La empresa proyecta un aumento del 50% en sus exportaciones para este año, impulsada por la creciente demanda en el mercado estadounidense y la posible apertura de mercados en Europa. Con la meta de contar el próximo año con 300 hectáreas, entre propias y de productores asociados, la compañía está expandiendo su capacidad de producción en Piura, conocida por la calidad de su limón debido a unas condiciones climáticas favorables que elevan los niveles de acidez y prolongan la vida útil del producto. Según Maticorena, ""en el mercado spot estadounidense, el precio del limón Tahití peruano se sitúa actualmente entre 1,00 y 1,10 dólares por kilo, mientras que el limón mexicano ronda los 0,5 a 0,7 centavos de dólar por kilo, lo que hace difícil competir en ciertas temporadas. Sin embargo, durante los períodos en que la producción mexicana disminuye, el limón peruano se vuelve más atractivo, alcanzando precios de hasta 1,40 dólares por kilo en promedio. Estos precios permiten a los exportadores peruanos mantenerse competitivos, especialmente cuando el producto local se ajusta a las demandas de calidad y tamaño específicas de cada mercado"". La crisis hídrica en el norte del Perú ha planteado retos significativos para los productores de limón. Agrocitrus, consciente de esta situación, ha implementado medidas como sistemas de riego tecnificado, así como la construcción de reservorios adicionales para garantizar el suministro de agua durante todo el año. ""Dependemos mucho de las lluvias en la sierra de Piura (Perú) y en la sierra de Ecuador para recargar los niveles del reservorio de Poechos, que actualmente está colmatado en un 61%"", menciona Maticorena, enfatizando que la gestión hídrica será crucial en las próximas campañas. Uno de los principales desafíos que enfrentan los productores de limón Tahití en Perú es la variabilidad en los calibres del fruto, influenciada en gran medida por la escasez de agua en el norte del país, lo que ha llevado a un estrés en las plantas que afecta el tamaño de los limones. Esto es especialmente relevante para el mercado estadounidense, que exige calibres grandes (entre 150 y 200), mientras que otros destinos, como Panamá y República Dominicana, aceptan tamaños más pequeños (de 230 a 250). Esta variación en los calibres ha impulsado a los productores a adoptar un manejo agronómico riguroso para cumplir con las especificaciones de cada mercado y minimizar el descarte de fruta. ""Otro desafío importante es la competencia con otros países como México y Colombia, que también abastecen de limón al mercado estadounidense. No obstante, el limón peruano se distingue por sus características de acidez y durabilidad, lo cual ha ganado la preferencia de algunos segmentos del mercado norteamericano"", señala Maticorena. Para mantener su ventaja competitiva, Agrocitrus ha implementado tecnología avanzada en sus procesos de cosecha y empaquetado. ""Empleamos inteligencia artificial para optimizar la recolección del fruto y garantizar que cumpla con los estándares de calidad exigidos en Estados Unidos, además de mantener niveles de merma inferiores al 2%. También disponemos de certificaciones internacionales como GlobalGAP, SMETA, HACCP y BRC"". El crecimiento en la exportación de limón Tahití ha tenido un impacto significativo en la economía local y en el sector agrícola peruano. De enero a julio del 2024, el volumen de exportaciones de limón Tahití alcanzó las 27.000 toneladas, con un crecimiento del 30% respecto al año pasado, Agrocitrus estima que esta cifra aumente entre un 35% y un 40% para la próxima campaña. Fuente: Fresh Plaza",agraria.pe/produccion,https://agraria.pe/noticias/la-crisis-hidrica-en-el-norte-del-peru-ha-planteado-retos-si-37637
2024-11-06,Gobierno puso en marcha la Campaña Nacional de Siembra de Pastos y Forrajes 2024-2025,"(Agraria.pe)El ministro de Desarrollo Agrario y Riego, Angel Manero Campos, puso en marcha este martes la Campaña Nacional de Siembra de Pastos y Forrajes 2024 - 2025, que atenderá a más de 67 mil pequeños productores situados en 22 regiones del país. Durante su intervención, indicó que, “estamos aquí, como Gobierno, para dar inicio a esta Campaña Nacional de Siembra de Pastos y Forrajes del MIDAGRI. Esta iniciativa empieza con la temporada de lluvias, teniendo en cuenta el conocimiento ancestral, ya que mediante esta siembra estaremos asegurando el alimento para nuestro ganado”. La ejecución de este plan estará a cargo del programa AGRO RURAL, con un presupuesto de S/ 51,2 millones. Esta actividad busca mejorar el piso forrajero para facilitar que los pequeños productores alimenten oportunamente, en cantidad y calidad al ganado ovino, vacuno y camélidos sudamericanos en épocas de escasez, reduciendo la vulnerabilidad ante eventos climatológicos adversos e impulsando la productividad y rentabilidad ganadera de la población beneficiaria. Mediante esta estrategia, la producción de pastos cultivados permitirá tener una mayor oferta forrajera para el ganado, con la proyección de incrementar la productividad en sus principales productos como la leche, carne, lana y otros inherentes a la actividad pecuaria. “De la mano con el inicio de esta campaña de pastos, también nos haremos cargo de un proyecto de reforestación, que contribuirá a la conservación del agua y la mejora de los ingresos para todos”, subrayó el titular del MIDAGRI. En el marco de estos anuncios realizados por el ministro Angel Manero, el programa AGRO RURAL financiará la elaboración del expediente técnico del ""Proyecto de Recuperación de Servicios Ecosistémicos de Regulación de Recursos Hídricos, mediante la reforestación y forestación en 8 distritos de Canas"", con un presupuesto de S/ 475 mil.",agraria.pe/produccion,https://agraria.pe/noticias/gobierno-puso-en-marcha-la-campana-nacional-de-siembra-de-pa-37556
