año,mes,produccion_t_sutil,precio_chacra_kg_sutil,n_provincias_sutil,T2M,T2M_MAX,WS2M,PRECTOTCORR,RH2M,num_emergencias,personas_afectadas,personas_damnificadas,total_afectados,hectareas_cultivo_perdidas,hectareas_cultivo_afectadas,avg_sentiment,n_noticias,mes_sin,mes_cos,produccion_t_sutil_lag1,produccion_t_sutil_lag3,produccion_t_sutil_lag6,T2M_lag1,T2M_lag3,T2M_lag6,WS2M_lag1,WS2M_lag3,WS2M_lag6,PRECTOTCORR_lag1,PRECTOTCORR_lag3,PRECTOTCORR_lag6
2016,7,-0.5505884897475717,-0.4843525839804927,0.9202023289647794,-0.9031608583426644,-0.6358852971166458,0.12713986240831163,-0.5370744505082076,-0.02866470639850619,-0.5644276551233955,-0.18668572402050596,-0.1762520317587,-0.19164339742382575,-0.15181192815193215,-0.2306286944115077,1.1810783622348147,-0.9527006274883828,-0.4999999999999997,-0.8660254037844388,-0.46721470714444124,0.7592713405463699,-0.36001019439438015,-0.5204050500980496,1.6424405365867487,1.5465664357816222,-0.20700412514060734,-0.6891174922400032,0.0811739153794147,-0.4613353515609479,-0.039031122339761797,-0.21155476904324047
2016,8,-0.34109504394506757,-0.24959573538027977,0.09109900698316548,-0.6689961907840648,0.9540508816047296,1.0869526690683313,-0.6919721772011298,-0.4689097993659351,-0.4194165974829975,-0.2538659080613068,-0.18606800335198379,-0.24720292008220032,-0.19246797437791952,-0.23739633578433317,1.2220377184791569,-0.23418339446641814,-0.8660254037844385,-0.5000000000000004,-0.5369449020130597,0.3539400006124066,0.35622047829712583,-0.8901417045901865,0.8153313487394088,1.9524209037421447,0.15000344549535483,-0.45612453818411686,-0.3814639893812843,-0.530135503563926,-0.40186009325620026,1.1148920615176763
2016,9,-0.6862148981107191,-0.108049401660624,-0.3695139496732867,-0.5537905447231796,-0.34395069710194387,0.7330540957776098,-0.5444994307780365,-0.6282088439406844,-0.4311426323503542,-0.25478183668440985,-0.15555705878325493,-0.24029789247253597,-0.18696166653995194,-0.20410523722857513,0.7029405709743302,1.0830981994071838,-1.0,-1.8369701987210294e-16,-0.3267149260399552,-0.4873856069000698,0.665316269530468,-0.653729875938761,-0.5205312146357356,1.9047078626543632,1.1242860107116361,-0.16441818665540836,-1.3843939409983943,-0.6848569463137426,-0.46841826177725504,0.9568152373105709
2016,10,-0.36060691090436264,-0.5062643688974232,-1.3828624543174814,-0.6764263421590041,-0.3968894059600135,0.8002449798333695,-0.4528720146822742,-0.5725669317590169,-0.5802346766035213,-0.26035021070057984,-0.18347487861364803,-0.2516802875976391,-0.19100418571043498,-0.23173076895727118,1.1860937936116727,0.48433383855554657,-0.8660254037844386,0.5000000000000001,-0.6730481412446239,-0.5570844772490603,0.7271451822591715,-0.5374186589640353,-0.8886229047686723,1.5307110252047602,0.765052202390303,0.2002664370842393,-0.6602382508201244,-0.537552033711036,-0.5373478614807702,-0.08105496536133065
2016,11,-0.22667122841469659,-0.6069366808486432,-1.290739862986191,-0.45352180091087785,-0.03164318289112515,0.4800415383094823,-0.5726985579730254,-0.8987410371846128,-0.5310451846309436,-0.2592985897806014,-0.18579890617213898,-0.2514301196004591,-0.18543375161659045,-0.19763226819418908,-0.018445642063778682,0.3645809663852191,-0.5000000000000004,0.8660254037844384,-0.34629539217974115,-0.3469489417550218,0.31007446240899894,-0.6612313307569466,-0.6532628761687161,0.7421245630416408,0.8332560296603253,1.1954998717115988,-0.4287138642014261,-0.446028895725423,-0.6923604131075971,-0.44167754146004584
2016,12,-0.835396336805367,-0.49853979027486095,-1.3828624543174814,0.03778738381952826,-0.6686826021672039,-0.5742771408800036,0.009056545083258392,0.26885229398270555,-0.4612331069751723,-0.25957853802601855,-0.18949854828162443,-0.2525764504841282,-0.09257594054815678,0.13400818846415347,-2.4860378794780273,0.005322349874236756,-2.4492935982947064e-16,1.0,-0.21188882302010936,-0.6931265755559968,-0.555617977782721,-0.4361876862114296,-0.537469129680549,-0.531520015287715,0.5082253275960651,0.8285411375064552,-0.13884615389177019,-0.5657190684186773,-0.5447783458524794,-0.5078309639164986
2017,1,-0.6436841142447973,-0.5402750960651113,-0.645881723667158,0.43196840418476934,-0.40977681759164347,-1.2657251702728056,1.2783332254649862,1.161175254502645,0.9903738311868236,0.8273596905882574,0.29935659122709873,0.7288697012299729,-0.1719774980833709,0.351679698145972,-2.796994624843238,-0.7131948831477279,0.4999999999999999,0.8660254037844387,-0.8227540671377674,-0.36652061186753326,-0.6273354966746313,0.05983634681776147,-0.6607309568930213,-0.8824677836579915,-0.5619878433353219,0.8982116126766714,0.2235398425548876,0.015373958533081543,-0.4530830067973446,-0.5763413966742502
2017,2,-0.4993125892056645,-0.5253994620549305,-0.27739135834199624,0.7046626195948491,-0.6221490140601771,-1.9617589276575442,2.955114940017436,2.43688517914864,2.4401307220843647,2.2254923896743595,1.279060548505677,2.0790447537228722,-0.06421033252354597,0.491853856179914,-1.288185685638387,1.681862560258821,0.8660254037844386,0.5000000000000001,-0.630367829046794,-0.23217442144657702,-0.4111139257769092,0.4578001251102784,-0.4366885351639177,-0.6580696811882283,-1.263859869959764,0.5661914847141578,1.212500265964303,1.283206117404475,-0.5729983769237579,-0.730411303369148
2017,3,-0.8564805440076966,-0.5050204029958464,0.3674667809770368,-0.0672305289128364,-1.8828002500739824,-2.704447482873285,6.496040637207808,4.039478668938393,5.785723547232534,4.915762122132979,8.731438984058856,6.069087142768578,2.2255074103212427,3.481077831947278,-1.7671593821283482,2.4003797932807855,1.0,6.123233995736766e-17,-0.4854887273454912,-0.8427652498628958,-0.7673177045148785,0.733111250396204,0.05712867891528186,-0.5476690445789653,-1.9703867571990747,-0.5270354372446039,0.847854492895813,2.9580795425411943,0.009187978370265937,-0.5837266956183198
2017,4,-0.5415165690413193,-0.5836830114290479,1.1044475116273602,-0.1707930511696985,-1.9089609239848953,-2.217961556772236,0.6106379252430219,3.0924766344257213,0.5043827387608518,0.4544842715287408,0.5535632533995818,0.4976789899115958,0.05346391206089549,0.48340068903121514,-2.4233449872672996,1.3226039437478387,0.8660254037844387,-0.4999999999999998,-0.8439124015027308,-0.6504654364047888,-0.43125243898396876,-0.046189370251621314,0.4533219099180177,-0.6651899350120987,-2.7242717915635635,-1.2440004458211897,0.9170858312192393,6.4949754301438345,1.2794055674021287,-0.4925889639680998
