año,mes,produccion_t_dulce,precio_chacra_kg_dulce,n_provincias_dulce,T2M,T2M_MAX,WS2M,PRECTOTCORR,RH2M,num_emergencias,personas_afectadas,personas_damnificadas,total_afectados,hectareas_cultivo_perdidas,hectareas_cultivo_afectadas,avg_sentiment,n_noticias,mes_sin,mes_cos,produccion_t_dulce_lag1,produccion_t_dulce_lag3,produccion_t_dulce_lag6,T2M_lag1,T2M_lag3,T2M_lag6,WS2M_lag1,WS2M_lag3,WS2M_lag6,PRECTOTCORR_lag1,PRECTOTCORR_lag3,PRECTOTCORR_lag6,t_index
2018,9,-0.0080519027022545,-1.8071944675517295,0.1499013547906181,-1.140236306852269,-1.319612644758804,0.459505452084725,-0.5894442581560441,-0.0915025671501174,-0.4157981226863421,-0.2603730246282473,-0.1893086098708176,-0.2531570072531521,-0.1924812271374674,-0.2374582169754054,1.5572357154991825,-0.2341833944664181,-1.0,-1.8369701987210292e-16,0.1269374165297661,1.3944469554356802,0.4504850958228981,-1.258641005710252,-1.0521507754740376,1.1352066169263555,0.823339152698215,0.3776470533929791,-1.028992708655584,-0.4960510245899734,-0.604854602474809,0.0883355082920092,-0.7121092907209557
2018,10,-0.5525539251429213,-1.5649448941678883,-0.8878772552982761,-1.2663190817300751,-1.6848588678276923,-0.0024567982333611,-0.2035822515803554,0.3181850822421342,-0.2364795709212645,-0.256489981755363,-0.1880375929033277,-0.2497697005896303,-0.1924812271374674,-0.2359922220916693,1.206991424348582,0.0053223498742367,-0.8660254037844386,0.5000000000000001,-0.0367633878004822,0.6020258344112976,1.4637347597915025,-1.1294922475002809,-1.4459573002659163,0.6766475897334852,0.4873796474512215,0.0900754481651732,-1.258257318652449,-0.582445710878117,-0.6143403272046506,-0.0164728831057437,-0.673616896627931
2018,11,-1.3806901917772956,0.0097156664885088,-2.271582068750136,-0.2148377629283468,-0.8762702506048332,0.0996254944566944,-0.1065045840099314,0.4274925545334422,-0.1007459561805616,-0.261221433016165,-0.1845371267629748,-0.2526346038829045,-0.1894514753014677,-0.230190123747797,0.4948001688347135,-0.2341833944664181,-0.5000000000000004,0.8660254037844384,-0.5793393040185817,0.0739680388215988,1.410680008336996,-1.2567849756521434,-1.2554827465347138,-0.1608263883749585,0.0184530368143032,0.8880814842394588,-0.4227562712893213,-0.1970228409990481,-0.5031992524533406,-0.1225383466641893,-0.6351245025349064
2018,12,-1.5720866158194051,1.413312263029802,-1.233803458661241,0.6164199970801258,0.3900915749942429,0.4844278868235077,0.1580300853906789,-0.1596867136350285,-0.4784004573262213,-0.2577221810939429,-0.1849828034231244,-0.2499799092241926,-0.1896344488849033,-0.2322444810672839,0.7639616527261053,-0.2341833944664181,-2.4492935982947064e-16,1.0,-1.4045461445892136,-0.0893843485528148,1.39215545799085,-0.1952131170004898,-1.126908573240004,-1.0383793209971384,0.1220742818061464,0.5448975412645072,0.3998024190578534,-0.1000556542884287,-0.5897564906131447,-0.6434376232512224,-0.5966321084418817
2019,1,-0.8723801235785045,0.4181608289863063,0.1499013547906181,1.309415661915796,1.05097656429531,0.0479862096779363,0.3002105586427238,0.1416056259606946,-0.4957582537191995,-0.2602746213028008,-0.1877861892005838,-0.2526985495236609,-0.1924418963671962,-0.2374159806068957,-0.0301483152764478,1.3226039437478387,0.4999999999999999,0.8660254037844387,-1.59526552827494,-0.6308054589053512,0.6034035773761193,0.6440218076070497,-1.2536349739843695,-1.413844252018675,0.5126778029668079,0.0658871823048908,0.1140433935151659,0.164177957016587,-0.2036084464025123,-0.6528656644564176,-0.5581397143488571
2019,2,-0.1488877713932403,-0.4021986923683744,0.4958275581535829,1.6608541620004702,1.1505260313899397,-0.8954774797934424,0.9686957503827552,1.264452319189566,1.098411150115533,-0.0050978509308843,-0.068320329221837,-0.021112828623373,0.1936674203684001,0.2481799682336366,-0.7089033616112616,1.0830981994071838,0.8660254037844386,0.5000000000000001,-0.8980341582064694,-1.4542559485740925,0.0777909096998519,1.3436678049277693,-0.1967860657110343,-1.2322410771707228,0.0696565035778512,0.1717366876080078,0.9070195535401652,0.3061966194080555,-0.1064588156277187,-0.5424004483355476,-0.5196473202558325
2019,3,0.8919343041314058,-0.938448282061635,1.1876799648795124,1.7983502621861704,1.345380608455,-1.2820742874614477,1.0705127670615804,0.4226276878946085,-0.064125902975313,-0.2227669733199264,-0.1763413518418964,-0.2201875125992265,-0.1884156225148687,-0.219285282743282,-0.5718149039771366,0.1250752220445642,1.0,6.123233995736766e-17,-0.1771010676292293,-1.6445694095928267,-0.0848050879660283,1.698478884369292,0.6387150891357775,-1.109655263914424,-0.888030471620206,0.5707397056451506,0.565998717881746,0.9739210304186102,0.158271952040942,-0.6284313243329536,-0.4811549261628079
2019,4,1.5482298683105815,-1.6283871038285034,1.879532371605442,1.3880067475929694,0.9361474115536064,-0.7006837298751124,0.1381248191353925,-0.3274485991335799,-0.4316595573213049,-0.2426781152706094,-0.1882605733496844,-0.2389073635098013,-0.1881304744304025,-0.1493045313284312,1.109190512499847,0.0053223498742367,0.8660254037844387,-0.4999999999999998,0.8600392330008674,-0.948822010433758,-0.6237191926822485,1.837294465798572,1.3352483500922043,-1.2304793648844037,-1.2804554599779892,0.1181917230113144,0.0900075876283982,1.0756221725422783,0.3005578229885649,-0.2446314802714668,-0.4426625320697833
2019,5,1.3178606941555495,-1.5255858072983792,1.1876799648795124,0.8551806345613674,0.5742966741840673,0.0055183808830495,-0.4663791596412185,-0.2197880869022946,-0.6009116754415519,-0.2574984247885934,-0.1894775150718979,-0.2509269052527224,-0.1607233401769658,-0.207333372696179,0.0634730704249057,0.1250752220445642,0.4999999999999999,-0.8660254037844387,1.514013235610184,-0.2294233369524337,-1.4433567630182311,1.4230130899118578,1.6884808692994642,-0.2228533417890722,-0.6903000881103788,-0.8600892517823436,0.1951899176628016,0.1442953442817813,0.9695385595606388,-0.1480726249282596,-0.40417013797675866
2019,6,0.9167603620325196,-1.151200102977897,0.8417537615165477,0.0547924725333012,2.5932987730962367,0.8144009227649982,-0.5087173450096052,-0.5403118524296608,-0.6049382488994842,-0.2605788894198792,-0.189510557107448,-0.2533702363819985,-0.1917634405800181,-0.236319308387337,0.2574030836634239,-1.55146498834002,1.2246467991473532e-16,-1.0,1.284458962927581,0.8055095385657491,-1.632788993308577,0.8850737114037438,1.826678857960544,0.5737342303410722,0.026548446579291,-1.260952905654892,0.5916779976753012,-0.4595206686526125,1.0714310527003532,0.1150482917067288,-0.36567774388373403
2019,7,0.441736628449748,-0.5501857923048121,0.8417537615165477,-1.092361620158084,-0.4871784575109511,0.5253006797951126,-0.4155891350295158,-0.3520009729514482,-0.5456823232820758,-0.2322965419592269,-0.1893262322897776,-0.230967319114645,-0.0963606721700144,-0.2341971764300091,1.6073900292677643,-0.8329477553180554,-0.4999999999999997,-0.8660254037844388,0.8847774718992328,1.4580916382328877,-0.9402631948920586,0.0770046248552529,1.414240626619372,1.237826357604383,0.8476253819931785,-0.6581068949832302,0.1419824499305551,-0.5018106703425165,0.1383519301082747,0.2564689097846563,-0.32718534979070935
2019,8,-0.1995800851522194,-0.722466850170202,0.4958275581535829,-1.3449101674072486,-0.5479113494516297,0.3087745667845638,-0.6122721230281779,-0.5575922641363548,-0.5193463563410053,-0.2612568788919597,-0.1841352219176612,-0.2525621120200852,-0.1898986490591163,-0.2328225299711892,2.2276317095392324,-0.9527006274883828,-0.8660254037844385,-0.5000000000000004,0.4114340739835719,1.2290259434849755,-0.2241956374213414,-1.0811581314037348,0.8786945491115917,1.5746070230055178,0.5541667780123707,0.0741566749066969,-0.8301323659342887,-0.4087884464761045,-0.4666001645373688,0.9213815157810455,-0.2886929556976847
2019,9,-0.4063090270768326,-0.5826639869482899,-0.5419510519353113,-1.1748592802695046,-0.8444761572381748,0.8327438347327424,-0.5250680994335903,-0.3266631258741875,-0.5798809910970815,-0.2611778505474486,-0.1888156795469244,-0.2536699582530518,-0.1919814698499997,-0.2374277675004333,1.2145145714138694,-0.8329477553180554,-1.0,-1.8369701987210292e-16,-0.2276140638155576,0.8301951251761497,0.8059450670814859,-1.336130260636232,0.0742205750059541,1.7063684210863896,0.3343764028929519,0.9128899620448768,-1.2284693540919236,-0.605247596117636,-0.5089697349973276,1.0226543917268502,-0.2502005616046601
2019,10,-0.6334813261781178,-0.2857122787090422,-0.8878772552982761,-1.0941234086284313,-1.4085898041077225,0.690586266982723,-0.214719721985099,-0.1789688152608241,-0.5469882389981618,-0.2596435633390648,-0.1853491081398131,-0.2515903301708122,-0.1922944059786792,-0.2366773352785409,1.512096833107458,-1.1922063718290377,-0.8660254037844386,0.5000000000000001,-0.4336117285639338,0.3578591802564652,1.4555054393524405,-1.1644474802613034,-1.0787894964081517,1.313139557844479,0.8662448244526502,0.6131208552294071,-0.6294231150678574,-0.5181428165175352,-0.4157724895266345,0.0952494051758189,-0.2117081675116355
2019,11,-1.4569713752723394,1.3051059202385629,-1.9256558653871705,-0.3079827533605541,-0.057263665895324,0.4937987222852905,0.037334661430054,0.0772981700786037,-0.4177569962604713,-0.2605256644142472,-0.1894457520828854,-0.2533119586099282,-0.1923811901782993,-0.2373747264795142,-0.6646003844490139,-1.6712178605103476,-0.5000000000000004,0.8660254037844384,-0.659980434729177,-0.2798288224613811,1.2275004143435526,-1.082936826876089,-1.332627250511537,0.8025366135266307,0.7219441453917428,0.3886041310903723,0.098224957162336,-0.2081476362197131,-0.6126012776708463,-0.5060239226855029,-0.17321577341861083
2019,12,-1.5623781015563996,1.629178693936956,-1.233803458661241,0.5828694166448429,0.1549541903141485,0.6014636403568338,0.162848423650887,0.4679570963158301,-0.5193463563410053,-0.2608659403265209,-0.1893093204522273,-0.2535468464595532,-0.1923957254629648,-0.2373855311319237,-0.0176097368343022,-0.473689138807073,-2.4492935982947064e-16,1.0,-1.480557493159612,-0.4853880466073769,0.8305163491263926,-0.2892519732779297,-1.1617082896048003,0.0355311268709066,0.5221899094406688,0.9319097950290306,0.9316716621419786,0.043619892497607,-0.5253326101563042,-0.548135840068708,-0.1347233793255862
2020,1,-0.9816009090373172,0.6925531774761453,0.1499013547906181,1.1581316519621696,0.8673888261417354,-0.0038524545787332,0.1021847550633479,0.3391901574691833,-0.1120638923866415,-0.253548895612221,-0.1871133396637602,-0.247213705023556,-0.186865904664509,-0.2267994273734874,0.8542394175095535,-0.5934420109774005,0.4999999999999999,0.8660254037844387,-1.5855913566387074,-0.7112749549230553,0.3603675167028894,0.6101492590465926,-1.0805602784355652,-1.0637773397915578,0.6314779412680037,0.7845060894018377,0.6337920165367329,0.1689908116865201,-0.2147541729600761,-0.4555053352276654,-0.09623098523256159
2020,2,-0.2115839695731212,-0.0912935313699327,0.8417537615165477,1.542431336993732,0.9697935880289976,-0.3964306465840465,0.8912863816121974,0.7230078649955523,0.1768699597974161,-0.2548528857734314,-0.1869587882071554,-0.2482058485578268,-0.1865008125143829,-0.2153180108267592,0.2273104954022746,-0.8329477553180554,0.8660254037844386,0.5000000000000001,-1.006868589114085,-1.530105516371414,-0.2743677245018642,1.1909319980626836,-0.2904065415950864,-1.3057925651244997,0.01703634010543,0.580456359452273,0.4106904336903212,0.1083961823994935,0.0374870571476265,-0.6511371902354652,-0.05773859113953695
2020,3,0.9578828545893936,-0.1900793768656469,1.1876799648795124,1.7039796797745923,1.082693487532435,-0.8611842095928769,0.2703526592597943,0.4138101171117238,-0.3771919893295457,-0.2594682220092776,-0.189276988998087,-0.2524338653863036,-0.1893027023878332,-0.2311610691029549,-0.455624077079921,-0.8329477553180554,1.0,6.123233995736766e-17,-0.2395754860314993,-1.634915828236804,-0.4789751236752519,1.5789196147928748,0.6049932400920176,-1.1428341786400813,-0.381460205576094,0.6920945095766545,0.9505716120700354,0.8965997586721441,0.1630938621119448,-0.5643992111476696,-0.019246197046512314
