fecha,real,predicho
2025-03-01,-0.7067022372808244,-0.82808095
2025-04-01,-0.7067920630647385,-0.7774997
2025-05-01,-0.7069194090463046,-0.75619584
2025-06-01,-0.7070717453158931,-0.734185
2025-07-01,-0.7070154756872215,-0.73966914
2025-08-01,-0.7070744767504689,-0.7052731
