departamento,provincia,DATE,T2M,T2M_MAX,WS2M,PRECTOTCORR,RH2M,month_sin,month_cos,lat,lon
AMAZONAS,BAGUA,2016-01-01,24.49,34.78,1.71,1.16,63.85,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-02-01,23.44,32.12,2.12,1.62,71.06,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-03-01,23.2,32.87,1.84,2.07,73.52,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-04-01,22.9,32.7,1.88,1.79,73.04,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-05-01,22.62,31.92,2.26,0.8,70.17,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-06-01,20.61,29.3,2.53,0.85,71.87,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-07-01,21.36,30.03,2.54,0.59,69.2,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-08-01,22.58,32.02,2.67,0.12,62.15,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-09-01,22.97,33.54,2.38,0.85,64.13,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-10-01,23.54,36.02,1.9,0.84,61.56,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-11-01,24.41,35.82,1.94,0.29,53.26,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2016-12-01,22.31,31.1,1.59,2.05,70.4,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-01-01,21.52,31.62,1.69,2.16,73.36,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-02-01,21.87,32.13,1.36,2.87,71.81,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-03-01,21.33,30.17,1.45,3.57,77.58,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-04-01,21.57,31.14,1.88,1.76,76.06,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-05-01,21.58,30.2,1.75,1.26,75.04,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-06-01,21.22,30.76,2.02,0.61,71.05,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-07-01,20.66,30.86,2.79,0.28,69.13,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-08-01,22.42,32.8,2.24,0.63,66.04,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-09-01,22.79,32.66,2.4,0.23,64.55,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-10-01,23.28,33.4,2.12,1.35,65.11,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-11-01,22.78,34.56,1.46,1.9,65.64,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2017-12-01,22.76,33.49,1.69,1.53,68.45,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-01-01,21.74,33.08,1.72,1.41,72.13,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-02-01,22.24,32.1,1.51,3.25,71.35,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-03-01,21.69,29.69,1.78,1.56,76.0,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-04-01,21.18,30.19,1.74,2.66,74.84,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-05-01,21.41,30.3,1.92,0.95,74.49,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-06-01,20.8,29.23,2.47,0.35,69.97,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-07-01,20.95,30.5,2.58,0.16,67.23,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-08-01,21.5,30.58,2.75,0.39,66.28,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-09-01,23.0,32.54,2.41,0.31,62.47,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-10-01,23.29,34.96,1.73,0.58,61.97,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-11-01,22.9,33.2,1.59,2.15,68.92,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2018-12-01,22.05,34.2,2.04,1.32,69.5,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-01-01,22.25,31.56,2.07,1.44,71.2,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-02-01,22.48,30.59,1.75,1.8,73.77,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-03-01,22.18,30.48,1.88,1.82,73.91,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-04-01,22.59,32.92,1.78,1.25,71.92,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-05-01,22.28,31.56,1.91,1.0,70.72,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-06-01,21.47,29.99,2.6,0.5,69.9,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-07-01,21.1,31.43,2.5,0.74,70.18,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-08-01,21.71,31.37,2.95,0.55,66.21,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-09-01,23.13,34.97,2.4,0.28,60.91,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-10-01,22.35,31.51,2.04,1.22,67.59,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-11-01,22.99,34.55,1.79,1.44,65.97,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2019-12-01,22.2,31.58,1.82,2.25,74.0,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-01-01,23.03,34.8,2.08,1.4,67.03,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-02-01,22.98,32.65,1.91,1.77,71.17,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-03-01,23.35,34.19,1.79,0.51,67.2,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-04-01,22.94,32.43,1.97,1.01,68.77,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-05-01,22.62,32.66,2.16,0.54,68.43,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-06-01,21.56,31.07,2.09,0.88,70.61,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-07-01,20.88,30.06,2.1,1.63,74.04,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-08-01,22.85,32.56,2.21,0.12,62.75,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-09-01,22.77,33.25,2.26,0.77,66.07,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-10-01,23.79,35.3,2.34,0.34,58.51,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-11-01,23.35,35.02,1.43,0.76,59.76,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2020-12-01,22.52,31.93,1.67,1.54,70.08,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-01-01,21.86,30.12,1.85,1.42,72.32,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-02-01,23.07,34.49,1.7,1.24,67.0,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-03-01,21.12,30.1,1.49,3.4,77.16,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-04-01,21.81,30.86,2.03,0.79,73.75,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-05-01,22.13,31.65,2.17,0.34,69.26,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-06-01,21.48,30.8,2.13,0.37,69.13,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-07-01,21.31,31.41,2.61,0.15,65.78,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-08-01,22.53,34.25,2.31,0.39,62.15,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-09-01,22.46,32.05,2.32,0.8,64.72,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-10-01,23.07,33.31,1.92,1.56,67.91,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-11-01,22.53,32.56,1.47,1.58,67.76,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2021-12-01,22.72,33.09,1.69,2.02,70.0,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-01-01,23.1,33.6,1.9,0.93,60.92,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-02-01,22.23,34.63,1.68,2.24,70.82,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-03-01,21.46,30.29,1.37,2.76,75.12,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-04-01,21.4,30.14,1.9,1.57,77.4,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-05-01,21.79,30.45,2.15,0.6,71.34,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-06-01,20.7,30.82,1.95,1.01,71.06,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-07-01,21.26,30.71,2.22,0.94,71.9,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-08-01,21.93,31.63,2.46,0.48,63.15,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-09-01,23.32,33.13,2.11,0.69,59.77,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-10-01,23.58,36.23,1.78,0.52,58.85,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-11-01,24.09,35.94,2.04,0.41,54.28,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2022-12-01,23.04,35.21,1.82,0.69,60.07,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-01-01,22.0,33.58,1.56,2.5,67.99,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-02-01,22.07,31.16,1.79,1.49,71.31,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-03-01,21.71,30.85,1.41,3.63,75.84,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-04-01,21.67,30.1,1.56,1.93,76.5,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-05-01,22.84,31.66,2.09,0.49,69.87,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-06-01,21.99,30.22,2.45,0.15,67.9,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-07-01,22.8,32.19,2.47,0.07,63.83,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-08-01,23.56,34.42,2.29,0.16,59.52,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-09-01,24.65,35.16,2.4,0.24,56.38,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-10-01,24.75,35.55,1.9,0.68,58.2,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-11-01,24.37,35.42,1.97,0.82,60.82,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2023-12-01,23.39,32.71,1.91,2.61,71.38,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-01-01,23.74,33.94,2.09,0.94,69.17,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-02-01,24.0,34.98,2.18,1.64,68.47,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-03-01,24.44,36.61,1.98,0.59,63.38,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-04-01,23.91,33.52,1.91,0.64,67.04,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-05-01,24.02,32.84,2.25,0.53,66.14,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-06-01,22.63,31.85,2.06,0.82,67.17,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-07-01,22.16,31.02,2.6,0.28,64.91,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-08-01,23.39,32.21,2.35,0.32,59.5,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-09-01,24.3,33.91,2.43,0.53,59.57,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-10-01,24.11,33.38,2.03,1.21,62.63,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-11-01,24.27,35.66,1.59,0.4,51.67,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2024-12-01,23.91,34.87,1.79,0.99,63.62,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-01-01,22.66,31.71,1.66,1.6,67.64,0.49999999999999994,0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-02-01,22.9,32.23,1.56,1.81,69.89,0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-03-01,22.57,33.2,1.4,2.21,70.83,1.0,6.123233995736766e-17,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-04-01,22.37,31.17,1.74,1.44,73.2,0.8660254037844387,-0.4999999999999998,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-05-01,22.21,30.69,2.23,0.39,70.2,0.49999999999999994,-0.8660254037844387,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-06-01,20.91,29.6,2.06,2.36,76.15,1.2246467991473532e-16,-1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-07-01,21.42,30.3,2.7,0.11,66.13,-0.4999999999999997,-0.8660254037844388,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-08-01,22.65,32.33,2.45,0.09,62.24,-0.8660254037844385,-0.5000000000000004,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-09-01,23.35,32.68,2.54,0.17,61.62,-1.0,-1.8369701987210297e-16,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-10-01,22.51,32.18,1.9,2.63,70.25,-0.8660254037844386,0.5000000000000001,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-11-01,22.27,32.55,1.63,3.33,75.78,-0.5000000000000004,0.8660254037844384,-5.63888888888889,-78.5311111111111
AMAZONAS,BAGUA,2025-12-01,23.72,34.95,1.67,0.23,55.26,-2.4492935982947064e-16,1.0,-5.63888888888889,-78.5311111111111
AMAZONAS,CHACHAPOYAS,2016-01-01,18.94,30.02,1.89,1.65,74.15,0.49999999999999994,0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-02-01,18.22,27.45,2.06,1.54,77.01,0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-03-01,18.41,28.05,1.86,2.32,76.85,1.0,6.123233995736766e-17,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-04-01,18.22,28.28,1.82,1.62,76.74,0.8660254037844387,-0.4999999999999998,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-05-01,17.77,27.61,2.05,1.28,75.09,0.49999999999999994,-0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-06-01,15.85,25.61,2.37,0.91,73.75,1.2246467991473532e-16,-1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-07-01,16.84,26.59,2.45,0.29,69.48,-0.4999999999999997,-0.8660254037844388,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-08-01,17.67,27.49,2.63,0.24,67.65,-0.8660254037844385,-0.5000000000000004,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-09-01,18.04,28.5,2.3,1.11,69.09,-1.0,-1.8369701987210297e-16,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-10-01,18.29,28.35,1.89,1.01,69.9,-0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-11-01,18.9,29.2,2.11,0.47,63.24,-0.5000000000000004,0.8660254037844384,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2016-12-01,17.37,27.95,1.86,1.92,76.39,-2.4492935982947064e-16,1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-01-01,16.55,25.88,1.75,2.48,78.09,0.49999999999999994,0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-02-01,16.48,24.19,1.66,2.35,78.21,0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-03-01,16.72,24.65,1.56,2.7,80.93,1.0,6.123233995736766e-17,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-04-01,16.99,25.67,1.83,1.8,78.99,0.8660254037844387,-0.4999999999999998,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-05-01,16.83,25.32,1.66,1.71,78.27,0.49999999999999994,-0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-06-01,16.67,27.1,1.97,0.59,73.71,1.2246467991473532e-16,-1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-07-01,16.33,27.85,2.65,0.15,69.29,-0.4999999999999997,-0.8660254037844388,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-08-01,17.63,28.21,2.16,0.62,69.13,-0.8660254037844385,-0.5000000000000004,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-09-01,17.84,29.27,2.29,0.54,69.97,-1.0,-1.8369701987210297e-16,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-10-01,18.06,29.13,2.06,1.71,71.53,-0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-11-01,17.51,27.71,1.57,2.4,74.32,-0.5000000000000004,0.8660254037844384,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2017-12-01,17.34,26.38,1.71,1.79,76.61,-2.4492935982947064e-16,1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-01-01,16.69,27.58,1.8,1.51,77.76,0.49999999999999994,0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-02-01,16.81,26.77,1.79,4.21,80.44,0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-03-01,16.61,25.29,1.75,2.08,81.02,1.0,6.123233995736766e-17,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-04-01,16.03,24.36,1.63,4.73,80.94,0.8660254037844387,-0.4999999999999998,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-05-01,16.39,25.1,1.62,1.23,80.12,0.49999999999999994,-0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-06-01,15.6,24.73,2.19,0.56,74.14,1.2246467991473532e-16,-1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-07-01,16.03,26.19,2.36,0.35,71.79,-0.4999999999999997,-0.8660254037844388,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-08-01,16.56,26.74,2.62,0.25,69.91,-0.8660254037844385,-0.5000000000000004,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-09-01,17.89,28.86,2.28,0.65,68.62,-1.0,-1.8369701987210297e-16,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-10-01,17.88,28.07,1.8,0.75,72.1,-0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-11-01,17.88,26.65,1.78,1.75,75.02,-0.5000000000000004,0.8660254037844384,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2018-12-01,16.92,26.94,1.95,1.69,76.53,-2.4492935982947064e-16,1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-01-01,17.15,26.25,2.05,1.63,76.8,0.49999999999999994,0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-02-01,17.42,25.2,1.76,2.14,79.32,0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-03-01,17.15,25.5,1.72,2.41,79.7,1.0,6.123233995736766e-17,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-04-01,17.68,26.78,1.75,1.29,77.96,0.8660254037844387,-0.4999999999999998,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-05-01,17.43,27.36,1.75,1.22,76.19,0.49999999999999994,-0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-06-01,16.76,26.45,2.49,0.32,71.27,1.2246467991473532e-16,-1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-07-01,16.56,27.83,2.39,0.66,71.13,-0.4999999999999997,-0.8660254037844388,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-08-01,17.18,28.09,2.87,0.25,66.48,-0.8660254037844385,-0.5000000000000004,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-09-01,17.99,28.99,2.44,0.57,66.87,-1.0,-1.8369701987210297e-16,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-10-01,17.46,28.54,1.94,1.35,73.09,-0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-11-01,17.69,27.73,1.65,2.08,75.06,-0.5000000000000004,0.8660254037844384,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2019-12-01,16.9,26.39,1.77,2.93,80.32,-2.4492935982947064e-16,1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-01-01,17.69,28.52,2.08,2.26,75.45,0.49999999999999994,0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-02-01,17.71,26.53,1.91,1.15,77.5,0.8660254037844386,0.5000000000000001,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-03-01,18.11,27.7,1.8,1.02,75.25,1.0,6.123233995736766e-17,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-04-01,17.75,28.01,1.78,1.17,75.92,0.8660254037844387,-0.4999999999999998,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-05-01,17.88,27.81,1.94,0.52,72.93,0.49999999999999994,-0.8660254037844387,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-06-01,17.49,27.93,2.01,0.41,71.49,1.2246467991473532e-16,-1.0,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-07-01,16.92,26.65,1.98,1.78,75.07,-0.4999999999999997,-0.8660254037844388,-6.22944444444445,-77.8727777777777
AMAZONAS,CHACHAPOYAS,2020-08-01,18.07,28.59,2.14,0.04,67.06,-0.8660254037844385,-0.5000000000000004,-6.22944444444445,-77.8727777777777
